Nome,Ano,Latitude,Longitude,Capacidade (hm³),Volume (hm3),Volume Util (hm3)
Amanary,2010,-38.8837233213,-4.01262168678,1101,2358.38,259.64
Prazeres,2010,-38.6829425533,-7.109019720510001,3250,5752.16,1869.46
Santo antonio,2010,-38.370149,-5.898912,83,0.0,0.0
Martinopole,2010,-40.6162092689,-3.2370326144200003,2320,0.0,0.0
Realejo,2010,-40.8050668199,-5.261104572130002,3155,4321.87,1363.45
Jatoba,2010,-39.10435886,-5.542865475,107,0.0,0.0
Mundau,2010,-39.516132,-3.633621,2130,6394.09,1361.96
General sampaio,2010,-39.4537367839,-4.06243387754,32220,5640.9,18175.14
Valerio,2010,-39.727293,-6.967953,202,0.0,0.0
Sao jose iii,2010,-40.77043,-4.897313,796,0.0,0.0
Jerimum,2010,-39.6896801289,-3.83753285061,2050,0.0,0.0
Trici,2010,-40.413943243,-5.91533033329,1650,4075.84,672.53
Edson queiroz,2010,-40.066569863699996,-4.21537241249,25400,0.0,0.0
Cachoeira,2010,-39.102801,-7.020179,3433,0.0,0.0
Tucunduba,2010,-40.4458464533,-3.1795909254400003,4143,4833.6,2002.58
Trussu,2010,-39.433659842,-6.3082942087900005,30100,6320.99,19026.23
Bengue,2010,-40.1392436122,-6.59658743945,1956,0.0,0.0
Santo antonio de aracatiacu,2010,0.0,0.0,2434,4237.78,1031.48
Sao domingos ii,2010,-39.28301,-7.029354,225,0.0,0.0
Patu,2010,-39.4023005082,-5.581869982080001,7183,5725.5,4112.64
Flor do campo,2010,-40.6717961812,-5.57067277258,10500,0.0,0.0
Farias de sousa,2010,-40.582480572399994,-4.76698183204,1223,5024.61,614.51
Desterro,2010,-39.115126,-4.058951,501,0.0,0.0
Thomas osterne,2010,-39.4869088371,-7.0907780781800005,2878,0.0,0.0
Pacoti,2010,-38.5333114066,-4.03602241472,38000,0.0,0.0
Aracoiaba,2010,-38.695724978200005,-4.40220028355,17070,0.0,0.0
Sao domingos,2010,-39.283268,-4.220286,320,0.0,0.0
Arrebita,2010,-40.2707202921,-3.85306388499,1960,0.0,0.0
Poco verde,2010,-39.6295223261,-3.438721262790001,1365,0.0,0.0
Curral velho,2010,-38.383801,-5.04557,1217,1332.03,162.11
Olho d'agua,2010,0.0,0.0,2100,0.0,0.0
Cedro,2010,-39.0631731394,-4.9777287252199995,12600,0.0,0.0
Caxitore,2010,-39.3553731239,-3.74191444021,20200,5335.1,10776.93
Tatajuba,2010,-39.08259,-6.4159120000000005,272,0.0,0.0
Quincoe,2010,-39.454306,-6.084822,433,4267.33,184.78
Ayres de souza,2010,-40.4978967562,-3.77962049329,9680,0.0,0.0
Sao mateus,2010,-39.315869202399995,-4.37069635174,1033,3075.01,317.63
Macacos,2010,-38.709306,-4.799747,1032,0.0,0.0
Monsenhor tabosa,2010,0.0,0.0,1210,0.0,0.0
Tejucuoca,2010,-39.505976259099995,-3.9759711539099998,2811,3333.13,936.95
Jaburu i,2010,-41.1133035668,-3.86508767029,13676,0.0,0.0
Muquem,2010,-39.482342939,-6.6105731406,4764,0.0,0.0
Adauto bezerra,2010,-38.447193,-6.037778,525,0.0,0.0
Capitao mor,2010,-39.99916198,-5.626210127999999,600,0.0,0.0
Pentecoste,2010,-39.261648178099996,-3.80330004105,36000,5214.88,18773.61
Diamante,2010,-40.8636571293,-3.5992174022099994,1320,0.0,0.0
Itauna,2010,-41.1672940639,-3.15241157107,7750,0.0,0.0
Forquilha ii,2010,-40.3993464,-5.9427898,340,3887.33,132.16
Potiretama,2010,-38.1681776,-5.7228775,633,0.0,0.0
Varzea do boi,2010,-40.2525492337,-5.90952523694,5191,2959.27,1536.16
Cauhipe,2010,-38.8683396159,-3.73934463276,1200,0.0,0.0
Sobral,2010,-40.365556,-3.65705,468,6839.86,320.11
Itapebussu,2010,-38.903176,-4.059148,630,1695.88,106.85
Acarau mirim,2010,0.0,0.0,5200,5672.0,2949.46
Jaburu ii,2010,-40.4790214295,-5.4169297720800005,11600,0.0,0.0
Riachao,2010,-38.5231717263,-4.00099902774,4695,496.28,233.0
Angicos,2010,-40.8204151777,-3.63564653661,5605,0.0,0.0
Sao vicente,2010,-40.263431,-3.397075,984,1282.11,126.16
Joaquim tavora,2010,-38.8304650715,-5.9490545711800005,2677,1777.04,475.71
Junco,2010,-39.215687,-6.892186,203,0.0,0.0
Santa maria,2010,-38.276387,-5.9656480000000025,587,0.0,0.0
Banabuiu,2010,-38.9223710722,-5.32859467909,160100,6538.79,104686.11
Sao pedro timbauba,2010,0.0,0.0,1925,4509.09,868.0
Vieirao,2010,-39.7183924085,-5.15679628805,2096,0.0,0.0
Pompeu sobrinho,2010,-39.1409573634,-4.83834625589,14300,4277.39,6116.69
Oros,2010,-38.9250093577,-6.2381264298,194000,6792.4,131771.92
Atalho,2010,-38.8936496392,-7.641678529360001,10825,3316.44,3590.06
Santa maria de aracatiacu,2010,0.0,0.0,820,1879.92,154.18
Quixabinha,2010,-38.746745161199996,-7.501917402889999,3178,1337.82,425.15
Barra velha,2010,-40.173444,-5.293534999999999,9950,0.0,0.0
Varzea da volta,2010,-40.6146865971,-3.5021432096800007,1250,2777.32,347.19
Pesqueiro,2010,-38.961082,-4.444447,903,0.0,0.0
Canafistula,2010,-38.3179973854,-5.86834198717,1311,0.0,0.0
