Municipio,Ano,Total,Media
Brejo Santo,1991,747.4,62.28
Lavras da Mangabeira,1991,500.75,41.73
Ocara,1991,674.3,56.19
Caririaçu,1991,700.1,58.34
Aurora,1991,831.15,69.26
Barreira,1991,615.0,51.25
Maracanaú,1991,801.0,66.75
Bela Cruz,1991,766.0,63.83
Meruoca,1991,1283.0,106.92
Pacatuba,1991,1181.7,98.47
Frecheirinha,1991,873.5,72.79
Pacujá,1991,962.7,80.23
Salitre,1991,424.2,35.35
General Sampaio,1991,664.7,55.39
Banabuiú,1991,731.75,60.98
São João do Jaguaribe,1991,552.7,46.06
Abaiara,1991,825.8,68.82
Umirim,1991,1082.4,90.2
Irauçuba,1991,382.3,31.86
Guaiúba,1991,696.5,58.04
Crateús,1991,486.2,40.52
Palmácia,1991,1320.25,110.02
Beberibe,1991,758.1,63.18
Mucambo,1991,877.6,73.13
Martinópole,1991,891.8,74.32
Jaguaribara,1991,737.9,61.49
Tabuleiro do Norte,1991,533.0,44.42
Acopiara,1991,603.05,50.25
Saboeiro,1991,327.1,27.26
Pacoti,1991,1264.5,105.37
Quixeramobim,1991,375.06,31.26
Cariré,1991,682.9,56.91
Alto Santo,1991,616.1,51.34
Barro,1991,779.1,64.93
Itaiçaba,1991,485.8,40.48
Barroquinha,1991,1144.8,95.4
Crato,1991,847.7,70.64
Moraújo,1991,1044.0,87.0
Itapiúna,1991,421.35,35.11
Limoeiro do Norte,1991,502.25,41.85
Catunda,1991,687.0,57.25
Chorozinho,1991,650.9,54.24
Madalena,1991,534.1,44.51
Acaraú,1991,885.9,73.83
Várzea Alegre,1991,863.7,71.98
Jardim,1991,442.0,36.83
Alcântaras,1991,631.0,52.58
Pacajus,1991,704.1,58.68
Ararendá,1991,348.6,29.05
Paraipaba,1991,1235.2,102.93
Itapajé,1991,810.9,67.58
Mulungu,1991,1058.1,88.17
Varjota,1991,634.4,52.87
Porteiras,1991,623.2,51.93
Jaguaribe,1991,491.11,40.93
Cruz,1991,871.0,72.58
Quixeré,1991,484.2,40.35
Fortim,1991,551.0,45.92
Ibicuitinga,1991,602.9,50.24
Reriutaba,1991,872.1,72.67
Aratuba,1991,848.5,70.71
Capistrano,1991,687.2,57.27
Penaforte,1991,496.5,41.38
Boa Viagem,1991,453.15,37.76
Antonina do Norte,1991,350.9,29.24
Tejuçuoca,1991,610.2,50.85
Jucás,1991,820.5,68.38
Arneiroz,1991,409.8,34.15
Cedro,1991,772.6,64.38
Barbalha,1991,968.55,80.71
Ipu,1991,748.5,62.38
Cascavel,1991,1042.0,86.83
Assaré,1991,436.9,36.41
Guaramiranga,1991,1404.9,117.07
Tianguá,1991,1051.2,87.6
Parambu,1991,583.8,48.65
Baturité,1991,742.0,61.83
Icapuí,1991,722.9,60.24
Ipaumirim,1991,665.7,55.48
Aquiraz,1991,1461.0,121.75
Hidrolândia,1991,751.2,62.6
Camocim,1991,1278.6,106.55
Pentecoste,1991,656.21,54.68
Miraíma,1991,685.5,57.12
Tamboril,1991,631.4,52.62
Deputado Irapuan Pinheiro,1991,661.0,55.08
Morrinhos,1991,572.3,47.69
Itarema,1991,1281.3,106.77
Jijoca de Jericoacoara,1991,730.0,60.83
Senador Pompeu,1991,497.1,41.42
Novo Oriente,1991,760.6,63.38
Forquilha,1991,633.0,52.75
Uruburetama,1991,1039.5,86.62
Ipueiras,1991,649.6,54.13
Milagres,1991,736.9,61.41
Ibiapina,1991,1217.0,101.42
Araripe,1991,490.4,40.87
Solonópole,1991,589.0,49.08
Trairi,1991,1381.5,115.12
Eusébio,1991,1271.3,105.94
Santana do Acaraú,1991,789.7,65.81
Milhã,1991,494.0,41.17
Itatira,1991,381.5,31.79
Mauriti,1991,560.79,46.73
Jaguaretama,1991,603.6,50.3
Fortaleza,1991,1265.88,105.49
Russas,1991,417.75,34.81
Sobral,1991,394.28,32.86
Aiuaba,1991,518.1,43.18
Independência,1991,611.4,50.95
Ibaretama,1991,907.7,75.64
Apuiarés,1991,718.5,59.88
Juazeiro do Norte,1991,965.5,80.46
Coreaú,1991,930.0,77.5
Uruoca,1991,741.8,61.82
Santa Quitéria,1991,681.5,56.79
Iguatu,1991,623.2,51.93
Canindé,1991,514.02,42.84
Pindoretama,1991,1001.7,83.48
Caucaia,1991,1050.85,87.57
Redenção,1991,1033.6,86.13
Umari,1991,787.5,65.62
