Municipio,Ano,Total,Media
Saboeiro,1990,330.2,27.52
Pacoti,1990,1090.0,90.83
Quixeramobim,1990,320.89,26.74
Cariré,1990,742.7,61.89
Alto Santo,1990,361.5,30.12
Barro,1990,619.7,51.64
Itaiçaba,1990,332.7,27.72
Barroquinha,1990,848.4,70.7
Crato,1990,663.9,55.32
Moraújo,1990,741.0,61.75
Itapiúna,1990,624.7,52.06
Limoeiro do Norte,1990,527.1,43.93
Catunda,1990,504.2,42.02
Chorozinho,1990,496.3,41.36
Madalena,1990,410.6,34.22
Acaraú,1990,528.3,44.02
Várzea Alegre,1990,789.0,65.75
Jardim,1990,696.7,58.06
Alcântaras,1990,477.4,39.78
Pacajus,1990,438.5,36.54
Ararendá,1990,259.2,21.6
Paraipaba,1990,644.4,53.7
Itapajé,1990,760.7,63.39
Mulungu,1990,897.7,74.81
Varjota,1990,612.95,51.08
Porteiras,1990,703.2,58.6
Jaguaribe,1990,424.46,35.37
Cruz,1990,594.1,49.51
Quixeré,1990,423.6,35.3
Fortim,1990,469.5,39.12
Ibicuitinga,1990,278.3,23.19
Reriutaba,1990,769.0,64.08
Aratuba,1990,896.9,74.74
Capistrano,1990,568.5,47.38
Penaforte,1990,375.0,31.25
Boa Viagem,1990,409.05,34.09
Antonina do Norte,1990,415.2,34.6
Tejuçuoca,1990,432.8,36.07
Jucás,1990,861.3,71.77
Arneiroz,1990,331.8,27.65
Cedro,1990,637.05,53.09
Barbalha,1990,720.25,60.02
Ipu,1990,790.3,65.86
Cascavel,1990,586.7,48.89
Assaré,1990,618.6,51.55
Guaramiranga,1990,1404.0,117.0
Tianguá,1990,1029.7,85.81
Parambu,1990,494.0,41.17
Baturité,1990,628.0,52.33
Icapuí,1990,727.9,60.66
Ipaumirim,1990,578.0,48.17
Aquiraz,1990,1000.1,83.34
Hidrolândia,1990,692.4,57.7
Camocim,1990,755.7,62.98
Pentecoste,1990,308.89,25.74
Miraíma,1990,517.7,43.14
Tamboril,1990,434.65,36.22
Deputado Irapuan Pinheiro,1990,564.0,47.0
Morrinhos,1990,538.9,44.91
Itarema,1990,752.6,62.72
Jijoca de Jericoacoara,1990,590.7,49.22
Senador Pompeu,1990,500.8,41.73
Novo Oriente,1990,506.4,42.2
Forquilha,1990,289.85,24.15
Uruburetama,1990,866.1,72.17
Ipueiras,1990,833.9,69.49
Milagres,1990,791.0,65.92
Ibiapina,1990,1566.0,130.5
Araripe,1990,554.45,46.2
Solonópole,1990,672.7,56.06
Trairi,1990,765.3,63.77
Eusébio,1990,801.6,66.8
Santana do Acaraú,1990,706.0,58.83
Milhã,1990,589.9,49.16
Itatira,1990,500.6,41.72
Mauriti,1990,414.39,34.53
Jaguaretama,1990,575.9,47.99
Fortaleza,1990,787.63,65.64
Russas,1990,262.8,21.9
Sobral,1990,365.58,30.46
Aiuaba,1990,373.0,31.08
Independência,1990,311.3,25.94
Ibaretama,1990,250.2,20.85
Apuiarés,1990,413.9,34.49
Juazeiro do Norte,1990,820.4,68.37
Coreaú,1990,734.3,61.19
Uruoca,1990,636.3,53.02
Santa Quitéria,1990,435.1,36.26
Iguatu,1990,613.01,51.08
Canindé,1990,221.8,18.48
Pindoretama,1990,633.2,52.77
Caucaia,1990,635.3,52.94
Redenção,1990,582.55,48.55
Umari,1990,409.6,34.13
