Municipio,Ano,Total,Media
Abaiara,2006,1027.3,85.61
Umirim,2006,805.2,67.1
Irauçuba,2006,670.75,55.9
Guaiúba,2006,1274.2,106.18
Crateús,2006,602.2,50.18
Palmácia,2006,1341.5,111.79
Beberibe,2006,774.22,64.52
Mucambo,2006,632.0,52.67
Martinópole,2006,1038.2,86.52
Jaguaribara,2006,746.1,62.18
Tabuleiro do Norte,2006,719.2,59.93
Acopiara,2006,628.45,52.37
Saboeiro,2006,612.4,51.03
Pacoti,2006,1409.6,117.47
Quixeramobim,2006,602.9,50.24
Cariré,2006,648.0,54.0
Alto Santo,2006,943.32,78.61
Barro,2006,1041.76,86.81
Itaiçaba,2006,955.7,79.64
Barroquinha,2006,1182.2,98.52
Crato,2006,1256.69,104.72
Moraújo,2006,897.0,74.75
Itapiúna,2006,983.95,82.0
Limoeiro do Norte,2006,718.25,59.85
Catunda,2006,724.0,60.33
Chorozinho,2006,916.0,76.33
Madalena,2006,623.6,51.97
Acaraú,2006,1020.48,85.04
Várzea Alegre,2006,1314.15,109.51
Jardim,2006,683.25,56.94
Alcântaras,2006,873.3,72.78
Pacajus,2006,1023.3,85.27
Ararendá,2006,462.0,38.5
Paraipaba,2006,993.4,82.78
Itapajé,2006,1013.05,84.42
Mulungu,2006,1031.0,85.92
Varjota,2006,1077.0,89.75
Porteiras,2006,642.0,53.5
Jaguaribe,2006,833.9,69.49
Cruz,2006,895.1,74.59
Quixeré,2006,810.1,67.51
Fortim,2006,1209.3,100.77
Ibicuitinga,2006,965.8,80.48
Reriutaba,2006,794.05,66.17
Aratuba,2006,1276.15,106.35
Capistrano,2006,1017.0,84.75
Penaforte,2006,329.0,27.42
Boa Viagem,2006,586.59,48.88
Antonina do Norte,2006,684.3,57.02
Tejuçuoca,2006,614.3,51.19
Jucás,2006,660.8,55.07
Arneiroz,2006,469.85,39.15
Cedro,2006,999.95,83.33
Barbalha,2006,1075.85,89.65
Ipu,2006,961.75,80.15
Cascavel,2006,1163.47,96.96
Assaré,2006,872.55,72.71
Guaramiranga,2006,1744.0,145.33
Tianguá,2006,907.55,75.63
Parambu,2006,601.75,50.15
Baturité,2006,1110.6,92.55
Icapuí,2006,975.62,81.3
Ipaumirim,2006,987.68,82.31
Aquiraz,2006,1586.4,132.2
Hidrolândia,2006,857.25,71.44
Camocim,2006,897.75,74.81
Pentecoste,2006,681.12,56.76
Miraíma,2006,1012.9,84.41
Tamboril,2006,600.38,50.03
Deputado Irapuan Pinheiro,2006,639.0,53.25
Morrinhos,2006,1104.1,92.01
Itarema,2006,893.5,74.46
Jijoca de Jericoacoara,2006,694.5,57.88
Senador Pompeu,2006,668.8,55.73
Novo Oriente,2006,715.4,59.62
Forquilha,2006,759.8,63.32
Uruburetama,2006,1164.0,97.0
Ipueiras,2006,739.12,61.59
Milagres,2006,1179.6,98.3
Ibiapina,2006,1790.0,149.17
Araripe,2006,744.5,62.04
Solonópole,2006,752.3,62.69
Trairi,2006,1040.0,86.67
Eusébio,2006,1651.0,137.58
Santana do Acaraú,2006,762.6,63.55
Milhã,2006,610.0,50.83
Itatira,2006,650.93,54.24
Mauriti,2006,893.55,74.46
Jaguaretama,2006,822.22,68.52
Fortaleza,2006,1365.92,113.83
Russas,2006,818.78,68.23
Sobral,2006,808.73,67.39
Aiuaba,2006,516.39,43.03
Independência,2006,469.42,39.12
Ibaretama,2006,1057.45,88.12
Apuiarés,2006,748.1,62.34
Juazeiro do Norte,2006,862.58,71.88
Coreaú,2006,791.0,65.92
Uruoca,2006,1033.15,86.1
Santa Quitéria,2006,661.71,55.14
Iguatu,2006,841.36,70.11
Canindé,2006,822.54,68.54
Pindoretama,2006,1414.0,117.83
Caucaia,2006,1026.93,85.58
Redenção,2006,1023.5,85.29
Umari,2006,779.25,64.94
