"Posição","Nome","Localidade","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","Unidade","Multiplicador"
"1.2","Valor da produção","Coreaú","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Crateús","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Crato","16","20","21","20","29","32","32","64","57","72","77","70","40","32","R$",1000
"1.2","Valor da produção","Croatá","25","25","19","26","31","43","43","47","30","44","56","30","61","60","R$",1000
"1.2","Valor da produção","Cruz","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Deputado Irapuan Pinheiro","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Ererê","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Eusébio","14","11","10","12","14","14","14","17","36","40","44","44","8","18","R$",1000
"1.2","Valor da produção","Farias Brito","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Forquilha","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Fortaleza","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Fortim","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Frecheirinha","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","General Sampaio","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Graça","3","6","9","8","15","26","26","37","41","29","50","10","-","-","R$",1000
"1.2","Valor da produção","Granja","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Granjeiro","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Groaíras","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Guaiúba","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Guaraciaba do Norte","239","256","187","207","278","353","353","380","255","332","404","353","377","424","R$",1000
"1.2","Valor da produção","Guaramiranga","11","13","15","16","17","18","18","37","18","45","46","45","37","42","R$",1000
"1.2","Valor da produção","Hidrolândia","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Horizonte","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Ibaretama","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Ibiapina","235","271","165","242","300","419","419","371","295","398","483","484","491","492","R$",1000
"1.2","Valor da produção","Ibicuitinga","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Icapuí","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Icó","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Iguatu","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Independência","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Ipaporanga","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Ipaumirim","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Ipu","75","87","63","70","75","106","106","125","82","145","91","67","41","116","R$",1000
"1.2","Valor da produção","Ipueiras","81","45","31","44","48","60","60","80","58","75","35","13","18","43","R$",1000
"1.2","Valor da produção","Iracema","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Irauçuba","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Itaiçaba","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Itaitinga","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Itapajé","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Itapipoca","18","21","19","18","26","21","21","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Itapiúna","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Itarema","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Itatira","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Jaguaretama","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Jaguaribara","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Jaguaribe","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Jaguaruana","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Jardim","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Jati","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Jijoca de Jericoacoara","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Juazeiro do Norte","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Jucás","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Lavras da Mangabeira","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Limoeiro do Norte","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Madalena","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Maracanaú","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Maranguape","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Marco","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Martinópole","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Massapê","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Mauriti","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Meruoca","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Milagres","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Milhã","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Miraíma","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Missão Velha","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Mombaça","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Monsenhor Tabosa","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Morada Nova","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Moraújo","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Morrinhos","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Mucambo","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Mulungu","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Nova Olinda","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Nova Russas","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Novo Oriente","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Ocara","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Orós","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Pacajus","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Pacatuba","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Pacoti","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Pacujá","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Palhano","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Palmácia","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Paracuru","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Paraipaba","21","20","21","20","9","7","7","20","12","33","27","34","46","207","R$",1000
"1.2","Valor da produção","Parambu","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Paramoti","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Pedra Branca","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Penaforte","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Pentecoste","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Pereiro","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Pindoretama","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Piquet Carneiro","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Pires Ferreira","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Poranga","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Porteiras","36","35","39","86","89","64","64","112","60","71","108","35","52","64","R$",1000
"1.2","Valor da produção","Potengi","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Potiretama","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Quiterianópolis","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Quixadá","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Quixelô","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Quixeramobim","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Quixeré","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Redenção","4","6","6","6","5","6","6","10","8","20","19","17","20","19","R$",1000
"1.2","Valor da produção","Reriutaba","30","33","20","29","34","48","48","56","52","69","87","80","61","133","R$",1000
"1.2","Valor da produção","Russas","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","153","155","R$",1000
"1.2","Valor da produção","Saboeiro","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Salitre","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Santana do Acaraú","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Santana do Cariri","4","4","9","9","19","10","10","16","21","18","19","24","19","27","R$",1000
"1.2","Valor da produção","Santa Quitéria","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","São Benedito","172","198","125","164","167","229","229","261","177","235","444","259","349","438","R$",1000
"1.2","Valor da produção","São Gonçalo do Amarante","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","São João do Jaguaribe","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","São Luís do Curu","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Senador Pompeu","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Senador Sá","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Sobral","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Solonópole","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Tabuleiro do Norte","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Tamboril","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Tarrafas","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Tauá","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Tejuçuoca","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Tianguá","292","297","253","490","467","602","602","604","324","262","547","403","549","754","R$",1000
"1.2","Valor da produção","Trairi","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Tururu","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Ubajara","153","161","140","214","233","301","301","367","278","307","388","319","331","524","R$",1000
"1.2","Valor da produção","Umari","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Umirim","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Uruburetama","37","40","24","24","24","23","23","76","45","112","117","173","140","318","R$",1000
"1.2","Valor da produção","Uruoca","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Varjota","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Várzea Alegre","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","R$",1000
"1.2","Valor da produção","Viçosa do Ceará","274","342","248","365","448","527","527","599","387","471","607","293","164","308","R$",1000
"1.3","Área destinada à colheita","Abaiara","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Acarape","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Acaraú","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Acopiara","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Aiuaba","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Alcântaras","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Altaneira","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Alto Santo","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Amontada","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Antonina do Norte","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Apuiarés","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Aquiraz","14","14","14","13","13","12","12","12","12","12","4","4","4","4","ha",1
"1.3","Área destinada à colheita","Aracati","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Aracoiaba","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Ararendá","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Araripe","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Aratuba","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Arneiroz","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Assaré","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Aurora","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Baixio","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Banabuiú","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Barbalha","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Barreira","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Barro","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Barroquinha","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Baturité","1","1","1","1","1","1","1","1","1","1","1","1","1","1","ha",1
"1.3","Área destinada à colheita","Beberibe","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Bela Cruz","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Boa Viagem","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Brejo Santo","99999999999992","2","2","2","2","2","2","2","2","2","2","2","2","2","ha",1
"1.3","Área destinada à colheita","Camocim","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Campos Sales","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Canindé","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Capistrano","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Caridade","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Cariré","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Caririaçu","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Cariús","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Carnaubal","5","6","6","6","6","6","6","6","6","6","7","7","7","7","ha",1
"1.3","Área destinada à colheita","Cascavel","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Catarina","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Catunda","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Caucaia","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Cedro","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Chaval","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Choró","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Chorozinho","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Coreaú","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Crateús","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Crato","5","6","6","6","7","7","7","8","8","8","8","8","2","2","ha",1
"1.3","Área destinada à colheita","Croatá","8","8","8","8","8","8","8","8","8","8","9","9","9","9","ha",1
"1.3","Área destinada à colheita","Cruz","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Deputado Irapuan Pinheiro","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Ererê","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Eusébio","3","3","3","3","3","3","3","3","3","3","3","3","1","1","ha",1
"1.3","Área destinada à colheita","Farias Brito","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Forquilha","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Fortaleza","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Fortim","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Frecheirinha","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","General Sampaio","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Graça","1","2","3","3","3","3","3","4","5","5","5","2","-","-","ha",1
"1.3","Área destinada à colheita","Granja","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Granjeiro","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Groaíras","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Guaiúba","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Guaraciaba do Norte","60","60","60","60","60","58","58","57","57","57","58","58","58","58","ha",1
"1.3","Área destinada à colheita","Guaramiranga","3","3","3","3","3","3","3","3","3","4","4","4","4","4","ha",1
"1.3","Área destinada à colheita","Hidrolândia","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Horizonte","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Ibaretama","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Ibiapina","65","70","60","66","70","69","69","68","68","68","67","67","67","67","ha",1
"1.3","Área destinada à colheita","Ibicuitinga","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Icapuí","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Icó","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Iguatu","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Independência","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Ipaporanga","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Ipaumirim","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Ipu","15","18","18","18","18","18","18","18","18","18","18","16","16","16","ha",1
"1.3","Área destinada à colheita","Ipueiras","20","10","10","10","10","10","10","12","12","12","5","5","5","5","ha",1
"1.3","Área destinada à colheita","Iracema","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Irauçuba","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Itaiçaba","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Itaitinga","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Itapajé","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Itapipoca","7","7","7","7","7","7","7","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Itapiúna","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Itarema","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Itatira","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Jaguaretama","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Jaguaribara","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Jaguaribe","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
"1.3","Área destinada à colheita","Jaguaruana","99999999999992","99999999999992","-","-","-","-","-","-","-","-","-","-","-","-","ha",1
