Itarema,2001,738.53,61.54,"2306553"
Jijoca de Jericoacoa,2001,621.55,51.8,"2307254"
Senador Pompeu,2001,565.45,47.12,"2312700"
Novo Oriente,2001,513.45,42.79,"2309409"
Forquilha,2001,525.75,43.81,"2304350"
Uruburetama,2001,703.4,58.62,"2313807"
Ipueiras,2001,635.59,52.97,"2305902"
Milagres,2001,798.1,66.51,"2308302"
Ibiapina,2001,1497.0,124.75,"2305308"
Araripe,2001,523.75,43.65,"2301307"
Solonópole,2001,616.0,51.33,"2313005"
Trairi,2001,890.75,74.23,"2313500"
Eusébio,2001,1609.3,134.11,"2304285"
Santana do Acaraú,2001,550.8,45.9,"2312007"
Milhã,2001,598.0,49.83,"2308351"
Itatira,2001,335.91,27.99,"2306603"
Mauriti,2001,691.03,57.59,"2308104"
Jaguaretama,2001,421.69,35.14,"2306702"
Fortaleza,2001,1522.47,126.87,"2304400"
Russas,2001,459.58,38.3,"2311801"
Sobral,2001,892.63,74.39,"2312908"
Aiuaba,2001,355.07,29.59,"2300408"
Independência,2001,436.37,36.36,"2305605"
Ibaretama,2001,464.9,38.74,"2305266"
Apuiarés,2001,593.6,49.47,"2300903"
Juazeiro do Norte,2001,766.53,63.88,"2307304"
Coreaú,2001,738.97,61.58,"2304004"
Uruoca,2001,913.32,76.11,"2313906"
Santa Quitéria,2001,418.73,34.89,"2312205"
Iguatu,2001,801.16,66.76,"2305506"
Canindé,2001,425.27,35.44,"2302800"
Pindoretama,2001,1131.0,94.25,"2310852"
Caucaia,2001,1078.25,89.85,"2303709"
Redenção,2001,1092.1,91.01,"2311603"
Umari,2001,542.85,45.24,"2313708"
