"Posição","Nome","Localidade","2010","Unidade","Multiplicador"
"5.1.4.1.1.1","Automóvel para uso particular","Cedro","626","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Chaval","174","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Choró","108","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Chorozinho","555","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Coreaú","403","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Crateús","2614","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Crato","6502","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Croatá","316","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Cruz","567","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Deputado Irapuan Pinheiro","165","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Ererê","82","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Eusébio","3178","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Farias Brito","285","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Forquilha","496","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Fortaleza","237290","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Fortim","425","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Frecheirinha","251","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","General Sampaio","87","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Graça","163","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Granja","713","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Granjeiro","40","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Groaíras","229","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Guaiúba","426","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Guaraciaba do Norte","943","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Guaramiranga","94","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Hidrolândia","383","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Horizonte","2049","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Ibaretama","184","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Ibiapina","519","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Ibicuitinga","237","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Icapuí","343","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Icó","1335","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Iguatu","4317","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Independência","545","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Ipaporanga","123","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Ipaumirim","314","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Ipu","1074","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Ipueiras","803","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Iracema","395","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Irauçuba","388","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Itaiçaba","192","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Itaitinga","1311","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Itapajé","1001","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Itapipoca","2229","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Itapiúna","334","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Itarema","571","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Itatira","331","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Jaguaretama","287","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Jaguaribara","291","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Jaguaribe","929","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Jaguaruana","631","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Jardim","405","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Jati","213","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Jijoca de Jericoacoara","348","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Juazeiro do Norte","14365","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Jucás","414","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Lavras da Mangabeira","696","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Limoeiro do Norte","2295","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Madalena","277","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Maracanaú","10302","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Maranguape","3102","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Marco","501","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Martinópole","152","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Massapê","588","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Mauriti","892","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Meruoca","181","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Milagres","491","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Milhã","289","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Miraíma","124","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Missão Velha","661","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Mombaça","659","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Monsenhor Tabosa","337","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Morada Nova","1641","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Moraújo","107","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Morrinhos","320","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Mucambo","236","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Mulungu","110","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Nova Olinda","366","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Nova Russas","1061","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Novo Oriente","527","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Ocara","380","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Orós","422","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Pacajus","2916","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Pacatuba","2463","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Pacoti","147","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Pacujá","117","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Palhano","215","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Palmácia","192","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Paracuru","927","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Paraipaba","604","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Parambu","477","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Paramoti","128","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Pedra Branca","720","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Penaforte","278","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Pentecoste","908","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Pereiro","172","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Pindoretama","553","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Piquet Carneiro","228","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Pires Ferreira","93","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Poranga","198","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Porteiras","236","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Potengi","196","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Potiretama","118","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Quiterianópolis","220","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Quixadá","2831","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Quixelô","162","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Quixeramobim","1758","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Quixeré","438","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Redenção","533","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Reriutaba","382","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Russas","2487","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Saboeiro","296","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Salitre","186","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Santana do Acaraú","409","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Santana do Cariri","284","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Santa Quitéria","838","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","São Benedito","1344","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","São Gonçalo do Amarante","1185","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","São João do Jaguaribe","172","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","São Luís do Curu","291","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Senador Pompeu","524","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Senador Sá","136","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Sobral","8759","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Solonópole","314","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Tabuleiro do Norte","1010","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Tamboril","450","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Tarrafas","72","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Tauá","1390","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Tejuçuoca","194","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Tianguá","2983","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Trairi","783","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Tururu","216","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Ubajara","912","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Umari","139","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Umirim","303","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Uruburetama","345","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Uruoca","144","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Varjota","657","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Várzea Alegre","835","domicílios",1
"5.1.4.1.1.1","Automóvel para uso particular","Viçosa do Ceará","800","domicílios",1
"5.1.4.1.1.2","Geladeira","Abaiara","1028","domicílios",1
"5.1.4.1.1.2","Geladeira","Acarape","1790","domicílios",1
"5.1.4.1.1.2","Geladeira","Acaraú","5978","domicílios",1
"5.1.4.1.1.2","Geladeira","Acopiara","6832","domicílios",1
"5.1.4.1.1.2","Geladeira","Aiuaba","1129","domicílios",1
"5.1.4.1.1.2","Geladeira","Alcântaras","907","domicílios",1
"5.1.4.1.1.2","Geladeira","Altaneira","1237","domicílios",1
"5.1.4.1.1.2","Geladeira","Alto Santo","2280","domicílios",1
"5.1.4.1.1.2","Geladeira","Amontada","3351","domicílios",1
"5.1.4.1.1.2","Geladeira","Antonina do Norte","1329","domicílios",1
"5.1.4.1.1.2","Geladeira","Apuiarés","1360","domicílios",1
"5.1.4.1.1.2","Geladeira","Aquiraz","16581","domicílios",1
"5.1.4.1.1.2","Geladeira","Aracati","11549","domicílios",1
"5.1.4.1.1.2","Geladeira","Aracoiaba","3307","domicílios",1
"5.1.4.1.1.2","Geladeira","Ararendá","1325","domicílios",1
"5.1.4.1.1.2","Geladeira","Araripe","2589","domicílios",1
"5.1.4.1.1.2","Geladeira","Aratuba","776","domicílios",1
"5.1.4.1.1.2","Geladeira","Arneiroz","987","domicílios",1
"5.1.4.1.1.2","Geladeira","Assaré","3137","domicílios",1
"5.1.4.1.1.2","Geladeira","Aurora","3169","domicílios",1
"5.1.4.1.1.2","Geladeira","Baixio","879","domicílios",1
"5.1.4.1.1.2","Geladeira","Banabuiú","2157","domicílios",1
"5.1.4.1.1.2","Geladeira","Barbalha","9104","domicílios",1
"5.1.4.1.1.2","Geladeira","Barreira","2074","domicílios",1
"5.1.4.1.1.2","Geladeira","Barro","3393","domicílios",1
"5.1.4.1.1.2","Geladeira","Barroquinha","2110","domicílios",1
"5.1.4.1.1.2","Geladeira","Baturité","6006","domicílios",1
"5.1.4.1.1.2","Geladeira","Beberibe","5735","domicílios",1
"5.1.4.1.1.2","Geladeira","Bela Cruz","2996","domicílios",1
"5.1.4.1.1.2","Geladeira","Boa Viagem","6992","domicílios",1
"5.1.4.1.1.2","Geladeira","Brejo Santo","6555","domicílios",1
"5.1.4.1.1.2","Geladeira","Camocim","10134","domicílios",1
"5.1.4.1.1.2","Geladeira","Campos Sales","4752","domicílios",1
"5.1.4.1.1.2","Geladeira","Canindé","11080","domicílios",1
"5.1.4.1.1.2","Geladeira","Capistrano","1424","domicílios",1
"5.1.4.1.1.2","Geladeira","Caridade","2432","domicílios",1
"5.1.4.1.1.2","Geladeira","Cariré","2139","domicílios",1
"5.1.4.1.1.2","Geladeira","Caririaçu","3338","domicílios",1
"5.1.4.1.1.2","Geladeira","Cariús","2285","domicílios",1
"5.1.4.1.1.2","Geladeira","Carnaubal","1899","domicílios",1
"5.1.4.1.1.2","Geladeira","Cascavel","14365","domicílios",1
"5.1.4.1.1.2","Geladeira","Catarina","2194","domicílios",1
"5.1.4.1.1.2","Geladeira","Catunda","1313","domicílios",1
"5.1.4.1.1.2","Geladeira","Caucaia","71887","domicílios",1
"5.1.4.1.1.2","Geladeira","Cedro","4052","domicílios",1
"5.1.4.1.1.2","Geladeira","Chaval","1762","domicílios",1
"5.1.4.1.1.2","Geladeira","Choró","847","domicílios",1
"5.1.4.1.1.2","Geladeira","Chorozinho","2863","domicílios",1
"5.1.4.1.1.2","Geladeira","Coreaú","3211","domicílios",1
"5.1.4.1.1.2","Geladeira","Crateús","14401","domicílios",1
"5.1.4.1.1.2","Geladeira","Crato","26009","domicílios",1
"5.1.4.1.1.2","Geladeira","Croatá","2260","domicílios",1
"5.1.4.1.1.2","Geladeira","Cruz","2559","domicílios",1
"5.1.4.1.1.2","Geladeira","Deputado Irapuan Pinheiro","1220","domicílios",1
"5.1.4.1.1.2","Geladeira","Ererê","926","domicílios",1
"5.1.4.1.1.2","Geladeira","Eusébio","11679","domicílios",1
"5.1.4.1.1.2","Geladeira","Farias Brito","2379","domicílios",1
"5.1.4.1.1.2","Geladeira","Forquilha","3961","domicílios",1
"5.1.4.1.1.2","Geladeira","Fortaleza","670810","domicílios",1
"5.1.4.1.1.2","Geladeira","Fortim","2518","domicílios",1
"5.1.4.1.1.2","Geladeira","Frecheirinha","1978","domicílios",1
"5.1.4.1.1.2","Geladeira","General Sampaio","704","domicílios",1
"5.1.4.1.1.2","Geladeira","Graça","1546","domicílios",1
"5.1.4.1.1.2","Geladeira","Granja","5244","domicílios",1
"5.1.4.1.1.2","Geladeira","Granjeiro","354","domicílios",1
"5.1.4.1.1.2","Geladeira","Groaíras","1988","domicílios",1
"5.1.4.1.1.2","Geladeira","Guaiúba","4125","domicílios",1
"5.1.4.1.1.2","Geladeira","Guaraciaba do Norte","4411","domicílios",1
"5.1.4.1.1.2","Geladeira","Guaramiranga","588","domicílios",1
"5.1.4.1.1.2","Geladeira","Hidrolândia","3093","domicílios",1
"5.1.4.1.1.2","Geladeira","Horizonte","13328","domicílios",1
"5.1.4.1.1.2","Geladeira","Ibaretama","976","domicílios",1
"5.1.4.1.1.2","Geladeira","Ibiapina","2571","domicílios",1
"5.1.4.1.1.2","Geladeira","Ibicuitinga","1538","domicílios",1
"5.1.4.1.1.2","Geladeira","Icapuí","1659","domicílios",1
"5.1.4.1.1.2","Geladeira","Icó","7909","domicílios",1
"5.1.4.1.1.2","Geladeira","Iguatu","20280","domicílios",1
"5.1.4.1.1.2","Geladeira","Independência","3107","domicílios",1
"5.1.4.1.1.2","Geladeira","Ipaporanga","1206","domicílios",1
"5.1.4.1.1.2","Geladeira","Ipaumirim","1900","domicílios",1
"5.1.4.1.1.2","Geladeira","Ipu","6672","domicílios",1
"5.1.4.1.1.2","Geladeira","Ipueiras","4702","domicílios",1
"5.1.4.1.1.2","Geladeira","Iracema","2711","domicílios",1
"5.1.4.1.1.2","Geladeira","Irauçuba","2746","domicílios",1
"5.1.4.1.1.2","Geladeira","Itaiçaba","1213","domicílios",1
"5.1.4.1.1.2","Geladeira","Itaitinga","8224","domicílios",1
"5.1.4.1.1.2","Geladeira","Itapajé","7360","domicílios",1
"5.1.4.1.1.2","Geladeira","Itapipoca","15614","domicílios",1
"5.1.4.1.1.2","Geladeira","Itapiúna","1986","domicílios",1
"5.1.4.1.1.2","Geladeira","Itarema","3394","domicílios",1
"5.1.4.1.1.2","Geladeira","Itatira","1805","domicílios",1
"5.1.4.1.1.2","Geladeira","Jaguaretama","2353","domicílios",1
"5.1.4.1.1.2","Geladeira","Jaguaribara","1873","domicílios",1
"5.1.4.1.1.2","Geladeira","Jaguaribe","6606","domicílios",1
"5.1.4.1.1.2","Geladeira","Jaguaruana","4820","domicílios",1
"5.1.4.1.1.2","Geladeira","Jardim","2105","domicílios",1
"5.1.4.1.1.2","Geladeira","Jati","1117","domicílios",1
"5.1.4.1.1.2","Geladeira","Jijoca de Jericoacoara","1542","domicílios",1
"5.1.4.1.1.2","Geladeira","Juazeiro do Norte","60100","domicílios",1
"5.1.4.1.1.2","Geladeira","Jucás","3711","domicílios",1
"5.1.4.1.1.2","Geladeira","Lavras da Mangabeira","4493","domicílios",1
"5.1.4.1.1.2","Geladeira","Limoeiro do Norte","9692","domicílios",1
"5.1.4.1.1.2","Geladeira","Madalena","2253","domicílios",1
"5.1.4.1.1.2","Geladeira","Maracanaú","52233","domicílios",1
"5.1.4.1.1.2","Geladeira","Maranguape","20379","domicílios",1
"5.1.4.1.1.2","Geladeira","Marco","2971","domicílios",1
"5.1.4.1.1.2","Geladeira","Martinópole","1570","domicílios",1
"5.1.4.1.1.2","Geladeira","Massapê","5474","domicílios",1
"5.1.4.1.1.2","Geladeira","Mauriti","5248","domicílios",1
"5.1.4.1.1.2","Geladeira","Meruoca","1656","domicílios",1
"5.1.4.1.1.2","Geladeira","Milagres","3372","domicílios",1
"5.1.4.1.1.2","Geladeira","Milhã","1698","domicílios",1
"5.1.4.1.1.2","Geladeira","Miraíma","1455","domicílios",1
"5.1.4.1.1.2","Geladeira","Missão Velha","3415","domicílios",1
"5.1.4.1.1.2","Geladeira","Mombaça","5037","domicílios",1
"5.1.4.1.1.2","Geladeira","Monsenhor Tabosa","2348","domicílios",1
"5.1.4.1.1.2","Geladeira","Morada Nova","9419","domicílios",1
"5.1.4.1.1.2","Geladeira","Moraújo","798","domicílios",1
"5.1.4.1.1.2","Geladeira","Morrinhos","2022","domicílios",1
"5.1.4.1.1.2","Geladeira","Mucambo","2634","domicílios",1
"5.1.4.1.1.2","Geladeira","Mulungu","929","domicílios",1
"5.1.4.1.1.2","Geladeira","Nova Olinda","2301","domicílios",1
"5.1.4.1.1.2","Geladeira","Nova Russas","6302","domicílios",1
"5.1.4.1.1.2","Geladeira","Novo Oriente","3692","domicílios",1
"5.1.4.1.1.2","Geladeira","Ocara","1803","domicílios",1
"5.1.4.1.1.2","Geladeira","Orós","4430","domicílios",1
"5.1.4.1.1.2","Geladeira","Pacajus","13347","domicílios",1
"5.1.4.1.1.2","Geladeira","Pacatuba","14682","domicílios",1
"5.1.4.1.1.2","Geladeira","Pacoti","1058","domicílios",1
"5.1.4.1.1.2","Geladeira","Pacujá","1025","domicílios",1
"5.1.4.1.1.2","Geladeira","Palhano","1235","domicílios",1
"5.1.4.1.1.2","Geladeira","Palmácia","1060","domicílios",1
"5.1.4.1.1.2","Geladeira","Paracuru","4869","domicílios",1
"5.1.4.1.1.2","Geladeira","Paraipaba","3241","domicílios",1
"5.1.4.1.1.2","Geladeira","Parambu","3761","domicílios",1
"5.1.4.1.1.2","Geladeira","Paramoti","1306","domicílios",1
"5.1.4.1.1.2","Geladeira","Pedra Branca","6291","domicílios",1
"5.1.4.1.1.2","Geladeira","Penaforte","1435","domicílios",1
"5.1.4.1.1.2","Geladeira","Pentecoste","5014","domicílios",1
"5.1.4.1.1.2","Geladeira","Pereiro","1417","domicílios",1
"5.1.4.1.1.2","Geladeira","Pindoretama","2901","domicílios",1
"5.1.4.1.1.2","Geladeira","Piquet Carneiro","2062","domicílios",1
"5.1.4.1.1.2","Geladeira","Pires Ferreira","876","domicílios",1
"5.1.4.1.1.2","Geladeira","Poranga","1766","domicílios",1
"5.1.4.1.1.2","Geladeira","Porteiras","1455","domicílios",1
"5.1.4.1.1.2","Geladeira","Potengi","1319","domicílios",1
"5.1.4.1.1.2","Geladeira","Potiretama","744","domicílios",1
"5.1.4.1.1.2","Geladeira","Quiterianópolis","1829","domicílios",1
"5.1.4.1.1.2","Geladeira","Quixadá","14239","domicílios",1
"5.1.4.1.1.2","Geladeira","Quixelô","1364","domicílios",1
"5.1.4.1.1.2","Geladeira","Quixeramobim","11577","domicílios",1
"5.1.4.1.1.2","Geladeira","Quixeré","3259","domicílios",1
"5.1.4.1.1.2","Geladeira","Redenção","3653","domicílios",1
"5.1.4.1.1.2","Geladeira","Reriutaba","2838","domicílios",1
"5.1.4.1.1.2","Geladeira","Russas","12593","domicílios",1
"5.1.4.1.1.2","Geladeira","Saboeiro","2130","domicílios",1
"5.1.4.1.1.2","Geladeira","Salitre","1184","domicílios",1
"5.1.4.1.1.2","Geladeira","Santana do Acaraú","3293","domicílios",1
"5.1.4.1.1.2","Geladeira","Santana do Cariri","1826","domicílios",1
"5.1.4.1.1.2","Geladeira","Santa Quitéria","5876","domicílios",1
"5.1.4.1.1.2","Geladeira","São Benedito","5660","domicílios",1
"5.1.4.1.1.2","Geladeira","São Gonçalo do Amarante","6895","domicílios",1
"5.1.4.1.1.2","Geladeira","São João do Jaguaribe","1043","domicílios",1
"5.1.4.1.1.2","Geladeira","São Luís do Curu","2031","domicílios",1
"5.1.4.1.1.2","Geladeira","Senador Pompeu","4557","domicílios",1
"5.1.4.1.1.2","Geladeira","Senador Sá","1109","domicílios",1
"5.1.4.1.1.2","Geladeira","Sobral","40948","domicílios",1
"5.1.4.1.1.2","Geladeira","Solonópole","2639","domicílios",1
"5.1.4.1.1.2","Geladeira","Tabuleiro do Norte","5618","domicílios",1
"5.1.4.1.1.2","Geladeira","Tamboril","3530","domicílios",1
"5.1.4.1.1.2","Geladeira","Tarrafas","740","domicílios",1
"5.1.4.1.1.2","Geladeira","Tauá","8993","domicílios",1
"5.1.4.1.1.2","Geladeira","Tejuçuoca","1193","domicílios",1
"5.1.4.1.1.2","Geladeira","Tianguá","10618","domicílios",1
"5.1.4.1.1.2","Geladeira","Trairi","4048","domicílios",1
"5.1.4.1.1.2","Geladeira","Tururu","1242","domicílios",1
"5.1.4.1.1.2","Geladeira","Ubajara","3757","domicílios",1
"5.1.4.1.1.2","Geladeira","Umari","1033","domicílios",1
"5.1.4.1.1.2","Geladeira","Umirim","2173","domicílios",1
"5.1.4.1.1.2","Geladeira","Uruburetama","3103","domicílios",1
"5.1.4.1.1.2","Geladeira","Uruoca","1723","domicílios",1
"5.1.4.1.1.2","Geladeira","Varjota","3557","domicílios",1
"5.1.4.1.1.2","Geladeira","Várzea Alegre","6489","domicílios",1
"5.1.4.1.1.2","Geladeira","Viçosa do Ceará","4025","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Abaiara","120","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Acarape","197","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Acaraú","494","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Acopiara","682","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Aiuaba","141","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Alcântaras","64","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Altaneira","105","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Alto Santo","404","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Amontada","325","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Antonina do Norte","113","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Apuiarés","159","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Aquiraz","2308","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Aracati","1985","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Aracoiaba","344","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Ararendá","193","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Araripe","121","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Aratuba","58","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Arneiroz","54","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Assaré","353","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Aurora","166","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Baixio","103","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Banabuiú","404","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Barbalha","1315","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Barreira","265","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Barro","356","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Barroquinha","103","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Baturité","971","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Beberibe","904","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Bela Cruz","220","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Boa Viagem","789","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Brejo Santo","799","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Camocim","1159","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Campos Sales","515","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Canindé","1778","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Capistrano","133","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Caridade","98","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Cariré","206","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Caririaçu","275","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Cariús","341","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Carnaubal","191","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Cascavel","1771","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Catarina","187","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Catunda","98","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Caucaia","14747","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Cedro","275","domicílios",1
