Código,Espacialidades,% dos ocupados com fundamental completo - 18 anos ou mais 1991,% dos ocupados com fundamental completo - 18 anos ou mais 2000,% dos ocupados com fundamental completo - 18 anos ou mais 2010,% dos ocupados com médio completo - 18 anos ou mais 1991,% dos ocupados com médio completo - 18 anos ou mais 2000,% dos ocupados com médio completo - 18 anos ou mais 2010,% dos ocupados com superior completo - 18 anos ou mais 1991,% dos ocupados com superior completo - 18 anos ou mais 2000,% dos ocupados com superior completo - 18 anos ou mais 2010,Taxa de analfabetismo - 11 a 14 anos 1991,Taxa de analfabetismo - 11 a 14 anos 2000,Taxa de analfabetismo - 11 a 14 anos 2010,% de 5 a 6 anos na escola 1991,% de 5 a 6 anos na escola 2000,% de 5 a 6 anos na escola 2010,% de 11 a 13 anos nos anos finais do fundamental REGULAR SERIADO ou com fundamental completo 1991,% de 11 a 13 anos nos anos finais do fundamental REGULAR SERIADO ou com fundamental completo 2000,% de 11 a 13 anos nos anos finais do fundamental REGULAR SERIADO ou com fundamental completo 2010,% de 18 a 20 anos com médio completo 1991,% de 18 a 20 anos com médio completo 2000,% de 18 a 20 anos com médio completo 2010,Taxa de analfabetismo - 15 a 17 anos 1991,Taxa de analfabetismo - 15 a 17 anos 2000,Taxa de analfabetismo - 15 a 17 anos 2010,Taxa de analfabetismo - 18 a 24 anos 1991,Taxa de analfabetismo - 18 a 24 anos 2000,Taxa de analfabetismo - 18 a 24 anos 2010,Taxa de analfabetismo - 25 a 29 anos 1991,Taxa de analfabetismo - 25 a 29 anos 2000,Taxa de analfabetismo - 25 a 29 anos 2010,% de 0 a 5 anos na escola 1991,% de 0 a 5 anos na escola 2000,% de 0 a 5 anos na escola 2010,Taxa de analfabetismo - 25 anos ou mais 1991,Taxa de analfabetismo - 25 anos ou mais 2000,Taxa de analfabetismo - 25 anos ou mais 2010,Taxa de frequência bruta ao básico 1991,Taxa de frequência bruta ao básico 2000,Taxa de frequência bruta ao básico 2010,Taxa de frequência bruta ao fundamental 1991,Taxa de frequência bruta ao fundamental 2000,Taxa de frequência bruta ao fundamental 2010,Taxa de frequência bruta ao médio 1991,Taxa de frequência bruta ao médio 2000,Taxa de frequência bruta ao médio 2010,Taxa de frequência líquida ao básico 1991,Taxa de frequência líquida ao básico 2000,Taxa de frequência líquida ao básico 2010,Taxa de frequência líquida ao fundamental 1991,Taxa de frequência líquida ao fundamental 2000,Taxa de frequência líquida ao fundamental 2010,Taxa de frequência líquida ao médio 1991,Taxa de frequência líquida ao médio 2000,Taxa de frequência líquida ao médio 2010,% de 11 a 13 anos nos anos finais do fundamental ou com fundamental completo 1991,% de 11 a 13 anos nos anos finais do fundamental ou com fundamental completo 2000,% de 11 a 13 anos nos anos finais do fundamental ou com fundamental completo 2010,Taxa de analfabetismo - 15 anos ou mais 1991,Taxa de analfabetismo - 15 anos ou mais 2000,Taxa de analfabetismo - 15 anos ou mais 2010,Taxa de analfabetismo - 18 anos ou mais 1991,Taxa de analfabetismo - 18 anos ou mais 2000,Taxa de analfabetismo - 18 anos ou mais 2010,% de 15 a 17 anos com fundamental completo 1991,% de 15 a 17 anos com fundamental completo 2000,% de 15 a 17 anos com fundamental completo 2010,% de 18 a 24 anos com fundamental completo 1991,% de 18 a 24 anos com fundamental completo 2000,% de 18 a 24 anos com fundamental completo 2010,% de 18 anos ou mais com fundamental completo 1991,% de 18 anos ou mais com fundamental completo 2000,% de 18 anos ou mais com fundamental completo 2010,% de 25 anos ou mais com fundamental completo 1991,% de 25 anos ou mais com fundamental completo 2000,% de 25 anos ou mais com fundamental completo 2010,% de 18 a 24 anos com médio completo 1991,% de 18 a 24 anos com médio completo 2000,% de 18 a 24 anos com médio completo 2010,% de 18 anos ou mais com médio completo 1991,% de 18 anos ou mais com médio completo 2000,% de 18 anos ou mais com médio completo 2010,% de 25 anos ou mais com médio completo 1991,% de 25 anos ou mais com médio completo 2000,% de 25 anos ou mais com médio completo 2010,% de 25 anos ou mais com superior completo 1991,% de 25 anos ou mais com superior completo 2000,% de 25 anos ou mais com superior completo 2010,Expectativa de anos de estudo 1991,Expectativa de anos de estudo 2000,Expectativa de anos de estudo 2010,% de 6 a 14 anos na escola 1991,% de 6 a 14 anos na escola 2000,% de 6 a 14 anos na escola 2010,% de 15 a 17 anos na escola 1991,% de 15 a 17 anos na escola 2000,% de 15 a 17 anos na escola 2010,% de 6 a 17 anos na escola 1991,% de 6 a 17 anos na escola 2000,% de 6 a 17 anos na escola 2010,% de 18 a 24 anos na escola 1991,% de 18 a 24 anos na escola 2000,% de 18 a 24 anos na escola 2010,% de 25 a 29 anos na escola 1991,% de 25 a 29 anos na escola 2000,% de 25 a 29 anos na escola 2010,Taxa de frequência bruta ao fundamental REGULAR SERIADO 1991,Taxa de frequência bruta ao fundamental REGULAR SERIADO 2000,Taxa de frequência bruta ao fundamental REGULAR SERIADO 2010,Taxa de frequência bruta ao médio REGULAR SERIADO 1991,Taxa de frequência bruta ao médio REGULAR SERIADO 2000,Taxa de frequência bruta ao médio REGULAR SERIADO 2010,Taxa de frequência bruta ao básico REGULAR SERIADO 1991,Taxa de frequência bruta ao básico REGULAR SERIADO 2000,Taxa de frequência bruta ao básico REGULAR SERIADO 2010,Taxa de frequência bruta ao superior 1991,Taxa de frequência bruta ao superior 2000,Taxa de frequência bruta ao superior 2010,Taxa de frequência líquida ao fundamental REGULAR SERIADO 1991,Taxa de frequência líquida ao fundamental REGULAR SERIADO 2000,Taxa de frequência líquida ao fundamental REGULAR SERIADO 2010,Taxa de frequência líquida ao médio REGULAR SERIADO 1991,Taxa de frequência líquida ao médio REGULAR SERIADO 2000,Taxa de frequência líquida ao médio REGULAR SERIADO 2010,Taxa de frequência líquida ao básico REGULAR SERIADO 1991,Taxa de frequência líquida ao básico REGULAR SERIADO 2000,Taxa de frequência líquida ao básico REGULAR SERIADO 2010,Taxa de frequência líquida ao superior 1991,Taxa de frequência líquida ao superior 2000,Taxa de frequência líquida ao superior 2010,% de 6 a 14 anos no fundamental com 2 anos ou mais de atraso 1991,% de 6 a 14 anos no fundamental com 2 anos ou mais de atraso 2000,% de 6 a 14 anos no fundamental com 2 anos ou mais de atraso 2010,% de 6 a 17 anos no básico com 2 anos ou mais de atraso 1991,% de 6 a 17 anos no básico com 2 anos ou mais de atraso 2000,% de 6 a 17 anos no básico com 2 anos ou mais de atraso 2010,% de 15 a 17 anos no fundamental REGULAR SERIADO 1991,% de 15 a 17 anos no fundamental REGULAR SERIADO 2000,% de 15 a 17 anos no fundamental REGULAR SERIADO 2010,% de 18 a 24 anos no fundamental REGULAR SERIADO 1991,% de 18 a 24 anos no fundamental REGULAR SERIADO 2000,% de 18 a 24 anos no fundamental REGULAR SERIADO 2010,% de 18 a 24 anos no médio REGULAR SERIADO 1991,% de 18 a 24 anos no médio REGULAR SERIADO 2000,% de 18 a 24 anos no médio REGULAR SERIADO 2010
2305233,Horizonte,,24.34,61.35,,10.87,39.65,,1.27,4.01,39.83,12.08,3.3,45.02,84.32,97.13,6.46,48.44,83.37,2.3,5.87,35.13,34.45,8.55,3.6,36.24,11.97,3.42,36.82,21.97,4.79,,26.71,40,53.24,36.64,21.06,77.39,114.09,105.03,92.92,136.3,114.3,15.25,42.58,78.95,66.7,90.46,91.49,72.21,94.79,97.97,2.62,11.58,43.28,14.61,69.65,86.73,47.29,28.18,15.65,48.82,30.29,16.74,2.62,13.7,50.33,8.85,34.09,75.47,6.22,20,51.32,5.24,15.19,43.46,3.22,8.82,42.6,2.62,7.99,30.49,2.4,7.71,26.54,0.61,1.29,3.03,4.62,8.08,9.29,72.21,94.79,97.08,44.63,76.96,72.98,66.7,90.56,90.76,18.41,29.42,14.82,3.89,9.52,5.74,92.92,129.74,108.02,14.41,37.32,64.83,77.22,107.84,96.69,0.91,0.53,7.18,72.21,92.43,92.71,2.62,11.58,37.73,66.7,88.19,87.08,0.58,,3.12,66.81,30.07,14.77,70.42,40.59,18.15,42.01,61.89,27.26,13.59,16.28,1.6,4.24,9.36,6.78
2305266,Ibaretama,,13.26,35.94,,6.71,20.99,,0.13,3.27,46.34,20.27,12.12,42.13,83.71,100,8.3,31.53,82.55,2.72,6.21,19.55,37.17,15.42,9.27,43.04,23.44,13.43,46.84,34.36,20.58,,31.43,53,63.49,50.26,43.55,66.01,107.03,103.39,84.2,132.59,115.7,6.64,27.35,69.93,60.9,88.64,91.78,65.52,94.34,96.23,1.22,7.46,48.45,16.41,64.33,82.55,56.27,41.47,34.67,58.69,44.69,37.54,1.84,8.02,51.62,11.42,21.37,57.49,5.55,11.66,29.08,3.81,9.21,22.04,2.28,8.04,27.74,1.93,4.86,14.7,1.83,4.05,11.46,0.29,0.09,1.83,5.22,7.37,8.86,65.52,94.64,95.35,45.14,72.53,82.33,60.74,89.27,91.85,9.7,30.82,20.71,2.82,10.95,10.28,83.79,127.88,112.01,6.64,20.91,61.19,65.7,101.91,98.34,,0.79,10.78,65.52,92.23,93.58,0.55,6.94,43.66,60.74,86.69,89.51,,0.35,4.16,60.74,33.79,19.45,66.92,44.66,23.27,44.6,61.85,31.51,5.77,16.26,3.53,3.14,7.74,6.86
2305308,Ibiapina,,17.34,38.53,,10.16,21.44,,2.12,5.23,40.49,11.96,3.68,15.52,93.12,98.99,10.75,31.39,89.46,4.65,7.55,21.75,31.51,8.12,3.18,34.81,16.06,5,38.4,26.41,10.83,,40.46,44,56.14,44.36,33.86,49.85,120.19,111.49,59,145.35,123.14,14.61,43.04,82.38,45.51,92.28,94.29,47.72,95.59,98.53,5.29,16.55,49.88,20.02,57.62,90,49.17,34.47,25.48,51.54,38.29,28,7.15,16.55,54.23,17.21,23.11,62.93,11.83,15.32,33.09,10.34,13.15,25.64,6.4,8.48,27.11,5.45,7.73,16.95,5.18,7.51,14.42,0.77,1.63,4.12,5.18,7.76,9.94,47.51,95.59,98.53,36.99,83.82,79.53,45.34,92.69,93.1,10.78,40.74,27.24,4.82,20.9,11.03,58.67,131.77,118.27,14.61,28.27,75.98,49.6,106.32,106.19,0.94,6.3,13.06,47.51,90.63,95.01,5.29,14.65,43,45.34,85.32,91.58,0.26,0.72,5.59,60.88,39.47,14.82,65.99,47.35,20.3,31.7,54.39,32.85,6.63,19.45,5.24,3.12,7.39,13.38
2305332,Ibicuitinga,,22,47.92,,11.57,34.6,,0.66,6.64,43.44,13.09,5.72,43.3,88.56,95.59,15.5,34.06,90.3,3.15,8.81,31.18,33.66,11.92,6.06,36.83,19.52,6.1,44.22,27.66,13.92,,36.32,55,58.75,46.14,38,68.73,118.08,104.83,85.44,142.66,115.38,7.43,46.64,78.79,66.16,93.85,92.83,70.78,96.8,98.46,9.17,15.43,55.01,20.6,58.07,90.99,51.32,36.58,29.34,53.82,39.87,31.57,9.17,15.43,61.52,12.19,35.97,73.49,5.99,16.4,38.35,4.2,10.26,29.5,3.41,13.62,38,1.65,7.22,22.74,1.14,5.22,18.9,,0.57,3.03,5.31,8.5,9.94,69.89,96.8,97.92,46.48,84.68,74.01,64.87,93.7,91.03,9.73,43.82,18.61,1.02,12.5,5.82,85.44,132.39,110.23,7.43,30.22,73.37,68.73,106.24,99.61,0.77,3.7,9.94,69.89,96.6,94.19,6.43,11.3,46.25,64.87,91.29,89.26,0.77,2.47,4.66,60.07,34.81,13.27,64.02,44.28,17.14,40.04,63.97,22.91,8.32,17.48,3.17,0.64,9.92,8.9
2305357,Icapuí,,23.16,42.33,,13.43,28.13,,0.7,4.54,31.83,9.84,4.9,32.55,89.96,99.03,10.38,51.92,77.45,,16.03,27.99,28.59,7.39,4.68,37.13,14.93,5.48,43.11,25.35,9.1,,34.73,53,53.89,42.87,33.21,77.92,114.83,113.12,96.35,133.04,119.76,13.17,56.6,94.26,68.45,92.5,93.39,72.89,97.39,96.74,1.3,20.89,47.46,27.39,78.19,79.69,47.26,33.16,26.07,49.77,36.25,27.79,1.3,20.89,50.94,13.27,37.14,69.06,7.52,19.37,38.67,5.59,13.5,31.19,3.47,19.26,36.61,2.53,10.18,23.6,2.21,7.18,20.4,0.72,0.71,3.28,5.19,9.19,8.66,72.77,97.39,96.76,53.56,76.85,80.35,68.52,92.5,92.49,18.03,28.11,27.84,2.64,8.85,10.16,96.03,125.44,116.55,12.54,42.5,81.27,77.54,105.67,107.37,,7.37,18.06,72.42,95.65,92.62,1.3,19.83,40.56,68.36,91.13,90.39,,3.18,8.52,57.66,26.92,24.75,63.53,35.57,29.18,51.54,54.82,35.81,13.2,9.7,3.75,4.22,8.59,11.09
2305407,Icó,,22.92,44.74,,14.31,30.05,,1.6,5.97,48.49,26.61,13.78,17.23,73.16,96.17,13.46,42.51,82.31,5.3,10.38,27.3,37.51,18.62,10.29,38.73,23.58,12.58,43.95,31.41,19.28,,25.68,39,58.71,48.45,40.3,63.43,109.88,109.64,78.8,132.7,121.13,13.06,39.55,80.52,56.49,87.94,91.59,57.42,90.4,97.16,5.76,12.04,47.74,20.55,62.73,83.98,52.02,40.37,32.83,53.99,43.05,34.96,6.96,12.85,53.83,15.91,29.22,64.77,10.76,18.6,36.47,9.17,15.57,29.85,8.49,12.11,31.2,6.86,10.52,21.21,6.36,10.07,18.87,0.97,1.18,3.68,5.12,7.81,9,57.42,90.33,96.65,53.23,80.91,75.97,56.44,88.02,90.8,15.7,32.06,23.24,3.06,10.99,9.83,78.22,126.79,116.85,13.06,34.29,63.3,62.99,104.13,101.7,1.31,3.65,12.31,57.25,88.43,93.32,5.53,11.36,36.46,56.11,85.55,86.58,1.02,1.22,6.09,61.91,34.16,20.52,67.4,44.8,24.46,46.86,65.12,27.88,10.3,16.73,3.76,3.97,9.32,8.06
2305506,Iguatu,,30.97,53.97,,19.48,37.21,,2.86,6.76,26.46,10.11,4.82,46.08,89.24,97.22,21.16,63.68,86.25,2.29,14.18,34.33,25.49,8.66,3.26,27.71,13.01,5.2,31.94,21.72,8.36,,40.1,42,48.35,38.57,29.48,77.16,110.84,105.27,95.27,131.66,113.84,20.65,55.04,82.13,67.52,89.12,91.89,73.13,94.76,96.92,8.46,20.08,52.28,36.21,77.59,88.39,42.01,30.79,23.36,43.97,33.07,24.89,9.11,21.96,58.54,19.66,41.03,72.33,15.58,25.69,44.98,14.48,21.59,38.63,6.26,18.14,43.12,8.98,14.95,29.07,9.7,14.1,25.81,1.93,2.22,4.92,6.48,9.21,9.49,73.15,94.63,96.77,50.63,73.9,75.79,67.68,89,91.11,21.58,31.42,21.79,2.31,11.75,10.13,94.95,118.19,109.07,20.65,45.65,66.47,76.91,98.48,97.57,1.82,9.73,17.35,72.95,90.02,94.09,8.46,18.67,44.68,67.48,83.61,88.13,1.07,2.8,8.6,50.9,21.02,13.04,56.62,30.77,16.35,41.55,46.38,23.72,13.63,8.93,1.98,5.81,12.03,6.59
2305605,Independência,,22.18,42.46,,13.64,27.48,,2.53,4.3,43.29,10.75,3.13,32.98,86.32,100,12.17,49.09,92.88,4.86,7.72,45.37,35.93,12.27,3.53,35.55,19.53,5.95,40.73,32.33,13.84,,32.08,53,54.65,46.08,36.1,63.82,119.6,109.36,79.65,136.08,119.27,14.03,65.34,79.99,58.19,91.08,94.3,62.98,94.85,97.6,6.68,21.28,56.92,25.21,74.9,92.88,48.83,37.78,28.74,50.55,40.26,30.93,7.5,22.85,63.14,18.84,34.82,72.35,12.19,19.48,36.49,10.41,15.17,28.89,7.23,13.3,44.99,5.42,10.45,22.11,4.94,9.64,17.26,0.18,1.52,2.68,6.02,8.09,9.92,62.64,94.85,97.64,43.13,77.76,83.01,57.93,90.87,93.95,14.07,36.41,15.51,1.42,15.13,11.1,77.94,127.24,113.42,14.03,48.27,63.36,62.53,108.84,100.79,1.6,6.37,9.77,61.64,92.37,94.69,5.61,20.36,46,56.83,87.92,90.38,0.73,2.56,3.27,55.98,26.87,7.78,61.81,35.07,11.71,36.12,52.27,27.16,7.35,12.89,2.81,5.47,10.82,5.03
2305654,Ipaporanga,,13.06,37.39,,4.62,24.83,,0.16,4.32,45.39,12.61,4.94,3.8,76.22,100,2.1,54.23,92.7,,4.22,28.23,34.42,11.13,4.58,36.2,22.18,7.58,39.84,31.42,16.87,,31.43,56,61.74,52.51,42.87,49.44,112.99,105.93,62.89,134.69,117.42,4.87,46.94,75.5,44.84,88.05,93.32,46.7,93.59,97.97,0,9.38,53.27,10.67,72.62,93.27,54.07,43.02,34.29,56.74,46.64,37.28,,11.17,57.78,4.16,21.73,64.85,2.61,9.33,26.67,2.23,6.38,19.58,1.18,4.3,30.68,0.6,2.4,13.96,0.45,1.95,10.86,,,2.15,5.61,8.29,9.79,46.7,93.59,97.15,38.68,72.66,80.25,44.84,88.42,92.52,10.99,37.83,16.9,1.29,14.78,3.04,62.33,116.81,110.14,4.43,33.39,71.47,48.9,96.18,99.54,,0.91,11.08,46.51,89.02,92.85,,8.83,49.26,44.48,81.7,90.88,,0.91,2.68,72.37,27.46,10.96,77.53,37.92,16.33,37.77,50.33,27.23,8.67,12.95,3.2,2.11,10.21,8.16
2305704,Ipaumirim,,23.8,43.93,,15.21,29.12,,1.95,7.05,36.42,14.08,7.49,36.64,69.15,90.86,16.56,40.6,75.85,4.12,4.82,21.7,28.29,12.7,6.72,30,15.99,8.62,33.58,23.28,14.05,,30.44,53,49.38,37.06,33.6,64.93,118.19,113.36,81.05,142.89,128,11.36,51.34,74.59,59.8,89.35,92.1,63.61,92.34,96.7,6.63,10.11,34.9,27.95,60.65,79.1,43.6,30.13,27.32,45.69,32.26,29.15,8.96,10.11,40.54,24.24,35.75,58.46,13.43,20.81,36.11,10.85,16.46,31.21,8.65,9.83,28.21,8.62,10.38,22.05,8.61,10.53,20.7,1.37,1.34,4.45,5.37,7.65,8.91,63.61,92.34,96.7,47.79,81.26,79.75,59.95,89.35,92.06,12.88,45.26,29.77,0.91,15.61,10.02,80.42,136.21,119.34,11.36,44.35,54.55,64.44,111.42,101.59,1.29,4.62,17.69,63.61,91.3,92.47,6.63,10.11,24.44,59.46,87.42,84.06,0.85,2.35,8.07,55.61,37.25,23.26,61.06,47.86,28.33,39.03,66.23,32.55,8.63,20.71,5.54,2.94,15.09,9.98
2305803,Ipu,,17.29,41.65,,10.18,27.19,,2.27,6.81,44.31,17.76,6.5,34.91,89.06,96.81,8.22,35.42,79.64,4.31,7.86,31.73,33.59,13.5,4.65,36.51,18.65,7.38,40.28,27.81,14.79,,36.15,55,56.47,45.13,35.95,67.96,111.79,110,84.45,133.77,121.23,12,47.64,80.14,61.17,89.67,93.11,65.73,94.31,97.26,2.13,14.38,45.28,14.18,60.32,80.69,49.95,36.66,28.13,52.22,39.58,30.53,2.13,16.86,49.61,15.81,31.41,66.86,10.94,16.71,36.41,9.6,12.88,29.32,7.73,11.63,35.77,5.86,8.55,21.75,5.34,7.75,18.48,0.68,1.81,4.94,4.61,7.62,8.82,65.73,94.31,97.27,45.7,76.62,81.24,61.17,89.8,92.88,16.32,36.5,28.6,1.76,12.36,13.53,84.43,124.2,115.46,12,28.95,58.56,67.95,99.89,99.9,0.3,7.25,11.99,65.73,92.45,94.74,2.13,13.34,39.91,61.17,85.56,90.15,,3.61,6.95,63.62,34.65,24.39,68.83,42.46,28.57,43.57,51.42,35.14,11.01,13.67,5.16,5.26,7.28,7.9
2305902,Ipueiras,,12.08,36.59,,6.59,24.78,,1.22,3.87,51.84,17.57,6.25,21.03,76.44,99.57,6.63,34.48,80.49,1.36,5.4,27.04,40.31,12.41,5.18,42.17,20.1,8.62,48.15,28.7,15.63,,30.29,53,64.78,48.78,40.64,56.05,113.23,108.87,70.62,138.75,127.12,7.66,34.93,57.26,51.07,90.09,95.18,52.61,93.73,98.35,3.39,12.04,36.06,13.14,63.87,80.49,57.56,39.29,32.03,60.21,42.8,35.05,3.39,12.55,40.48,6.17,19.88,58.31,4.2,9.24,28.64,3.71,6.5,22.39,2.14,6.27,31.98,1.96,4.24,17.08,1.92,3.71,13.95,0.66,0.87,2.63,5.7,7.72,9.61,52.61,93.73,98.12,45.98,79.41,84.36,51.07,90.21,94.52,15.08,39.16,22.51,2.56,13.65,12.14,70.49,132.21,123.2,7.66,26.06,51.99,55.95,106.12,104.6,0.24,4.27,10.11,52.51,92.85,95.15,3.39,11.16,30.43,50.97,88.56,92.96,,1.4,3.18,65.3,38.03,21.07,70.68,47.07,28.54,42.16,64.23,49.42,12.47,21.67,7.96,2.61,7.78,8.74
2306009,Iracema,,23.65,48.03,,13.54,33.65,,1.98,5.8,38.27,15.74,4.29,32.67,93.57,93.14,11.8,51.6,94.32,2.47,9.79,55.12,34.38,12.69,4.97,35.5,16.44,6.38,40.23,28.99,13.07,,55.36,68,54.55,44.01,33.39,63.67,118.84,99.68,73.02,140.78,109.16,27.81,61.3,73.71,55.28,89.75,94.38,56.84,94.27,98.76,7.37,17.3,64.36,22.39,70.8,94.32,48.43,35.24,26.59,50.31,38.04,28.37,10.12,19.07,70.27,20.06,41.25,75.98,13.02,20.3,41.23,10.92,14.69,33.25,4.96,11.78,51.39,6.92,9.57,28.37,7.5,8.97,23.08,0.85,1.38,4.17,6.33,8.55,10.38,56.84,94.15,98.05,49.29,77.89,79.88,55.28,89.66,93.19,17.7,41.72,12.65,1.98,15.1,5.68,71.47,123.93,106.42,26.72,40.76,66.66,62.22,100.98,95.8,0.48,5.26,15.54,56.74,91.21,96.23,7.37,14.76,55.09,54.52,82.46,91.2,0.48,1.22,6.6,54.49,27.09,6.6,59.61,36.15,10.69,38.66,44.32,19.26,5.92,13.07,0.49,9.49,13.35,3.31
2306108,Irauçuba,,16.46,50.06,,7.59,35.28,,1.31,6.01,48.87,21.01,8.93,41.88,83.17,96.87,10.6,27.49,88.47,2.21,6.69,29.18,36.81,13.43,5.17,34.9,22.61,8.56,38.58,32.12,14.95,,28.44,41,54.26,47.34,36.95,61.81,115.69,104.04,75.29,135.72,115.33,14.12,46.64,71.5,55.85,89.41,92.54,57.95,94.5,95.39,8.1,12.16,42.48,21.81,54.42,89.5,47.77,38.25,28.01,49.4,41.5,30.66,8.93,13.49,45.45,18.54,28.24,74.48,10.26,15.74,41,7.44,11.86,31.46,5.83,10.14,35.22,5.1,6.3,23.59,4.85,5.11,20.27,0.83,0.8,3.15,5.32,6.81,10.24,57.95,94.5,95.19,48.42,71.17,85.3,55.85,89.26,92.64,14.51,36.1,19.86,1.49,17.7,7.7,74.38,127.36,112.27,14.12,25.85,64.1,61.09,104.53,99.87,0.98,2.67,8.13,57.95,93.6,92.56,8.1,10.55,37.61,55.44,87.69,89.85,0.79,1.91,2.99,61.61,43.62,9.7,65.75,50.11,16.31,38.49,56.22,40.92,10.19,16.72,3.74,3.1,6.82,10.99
2306207,Itaiçaba,,24.35,46.78,,13.62,32.97,,0.41,6.61,21.98,5.05,2.56,63.34,100,98.62,23.36,67.7,98.13,8.19,15.02,48.79,17.87,4.05,2.89,25.87,10.85,2.78,26.47,18.65,6.53,,60.84,52,49.73,38.36,29.22,91.32,122.12,104.95,111.2,130.89,111.58,22.31,96.51,90.37,82.51,95.59,95.88,86.72,97.89,99.29,10.85,35.93,68.89,44.84,85.43,98.13,42.26,30.15,22.82,44.87,33.19,24.52,10.85,37.31,72.99,19.58,52.18,77.06,9.59,21.33,41.66,7.12,14.2,34.34,8.76,20.21,51.03,4.92,11.37,27.48,3.96,9.32,22.61,,0.28,4.81,7.36,10.23,10.97,86.72,97.89,99.53,67.88,90.1,86.63,82.51,95.9,95.5,21.57,46.24,26.61,,13.94,6.73,111.2,126.66,110.1,22.31,86.77,81.11,91.32,116.49,101.03,0.46,8.23,27.18,86.72,95.54,95.23,10.85,34.49,58.85,82.51,94.62,91.84,0.46,3.97,14.89,42.84,16.54,4.79,50.17,26.54,7.87,57.03,52.1,17.92,14.5,9.19,2.67,6.6,28.42,6.52
2306256,Itaitinga,,25.43,48.98,,12.6,30.1,,1.42,2.36,27.23,8.39,4.19,45.24,88.67,96.37,8.43,34.05,75.7,0.99,6.9,26.5,26.41,7.37,2.98,24.85,11.4,3.64,28.9,16.95,7.43,,39.15,51,45.51,32.46,22.95,68.21,120.98,108.21,84.44,142.67,114.24,8.67,48.99,91.88,63.46,92.27,87.86,71.11,95.33,92.57,2.57,16.95,51.3,18.23,61.7,77.08,38.56,25.1,17.2,40.08,27.1,18.53,4.1,18.21,55.15,11.18,30.38,63.14,8.26,18.98,40.97,7.22,15.1,34.4,1.8,10.54,31.44,2.75,8.21,22.37,3.1,7.42,19.68,0.21,1.06,1.81,5.61,7.43,9.1,71.11,95.47,91.42,35,82.12,78.31,63.37,92.38,87.89,8.49,33.66,21.59,2.57,18.51,7.17,84,134.08,110.08,8.67,43.04,73.83,67.86,113.01,100.31,0.53,3.17,5.35,70.81,95.17,88.41,2.15,16.44,43.99,63.02,90.89,84.32,,1.56,3.02,60.19,37.23,17.73,63.8,45.33,20.58,31.22,60.24,25.15,5.86,15.84,4,2.63,10.07,9.29
2306306,Itapagé,,20.75,48.42,,10.56,27.89,,1.58,4.42,38.69,11.51,4.79,55.78,70.74,96.29,13.9,44.09,84.48,3.49,10.26,31.63,30.87,8.55,3,30.94,16.71,5.01,36,24.58,10.13,,23.94,48,49.57,38.75,30.92,73.47,105.25,105.99,86.87,127.36,114.78,24.17,38.08,81.03,65.72,86.81,93.03,72.71,90.91,97.58,6.36,15.73,50.58,25.94,68.03,86.81,43.27,30.57,23.36,45.01,33.2,25.47,7.5,17.46,58.19,17.89,29.23,69.78,12.13,17.31,40.01,10.18,13.29,32.12,5.76,12.62,34.43,5.4,8.54,21.18,5.28,7.17,17.67,0.85,1.43,3.53,5.23,7.2,9.56,72.8,91.02,97.06,40.43,74.02,78.97,65.88,86.81,92.35,16.24,26.14,21.09,1.48,7.62,5.58,86.69,117.5,110.65,23.08,33.71,72.18,73.1,96.75,100.63,0.8,3.98,10.29,72.57,87.68,94.68,6.36,14.66,44.35,65.72,82.63,89.96,0.8,1.82,5.3,55,34.82,14.44,58.62,42.98,19.27,33.67,51.52,28.93,7.89,11.43,2.8,7.27,7.45,10.03
2306405,Itapipoca,,24.49,52.63,,13.87,35.59,,2.84,5.46,42.15,14.23,4.85,35.67,79.88,97.27,10.15,45.36,87.48,4.91,8.52,39.44,30.93,10.19,3.35,32.47,15.72,5.29,37.86,22.53,9.62,,32.35,50,55.19,40.4,30.2,67.16,113.45,107.35,83.06,133.38,116.63,12.74,51.18,81.79,61.55,90.74,94.34,65.12,94.21,98.11,4.53,18.62,55.88,21.61,68.93,89.1,47.58,31.58,22.68,50.01,34.44,24.74,5.25,19.45,60.07,20,33.01,73.66,12.81,20.35,45.57,10.73,16.3,37.75,8.28,12.16,45.88,6.4,10.34,29.39,5.85,9.76,24.8,0.96,2.08,4.41,5.88,8.08,9.79,65.02,94.2,97.86,49.12,79.71,80.55,61.43,90.69,93.25,14.55,34.5,22.25,3.04,11.01,10.39,82.57,125.17,112.39,12.17,38.75,64.22,66.65,104.22,99.56,1.02,6.39,16.83,64.83,90.53,94.1,3.97,16.38,43.41,61.11,86.82,89.35,0.62,1.79,7.35,58.37,30.14,13.59,64.41,39.56,17.16,44.23,58.2,26.77,8.68,15.38,3.67,4.68,10.16,6.59
