Código,Espacialidades,Percentual da renda apropriada pelos 20% mais pobres 2010,Percentual da renda apropriada pelos 40% mais pobres 2010,Percentual da renda apropriada pelos 60% mais pobres 2010,Percentual da renda apropriada pelos 80% mais pobres 2010,Percentual da renda apropriada pelos 20% mais ricos 2010,Percentual da renda apropriada pelos 10% mais ricos 2010,Razão 20% mais ricos / 40% mais pobres 2010,Razão 10% mais ricos / 40% mais pobres 2010,Índice de Theil - L 2010,Índice de Gini 2010,Taxa de atividade - 10 anos ou mais 2010,Taxa de atividade - 10 a 14 anos 2010,Taxa de atividade - 15 a 17 anos 2010,Taxa de atividade - 18 anos ou mais 2010,Taxa de atividade - 18 a 24 anos 2010,Taxa de atividade - 25 a 29 anos 2010,Taxa de desocupação - 10 anos ou mais 2010,Taxa de desocupação - 10 a 14 anos 2010,Taxa de desocupação - 15 a 17 anos 2010,Taxa de desocupação - 18 anos ou mais 2010,Taxa de desocupação - 18 a 24 anos 2010,Taxa de desocupação - 25 a 29 anos 2010,% de empregados com carteira - 18 anos ou mais 2010,% de empregados sem carteira - 18 anos ou mais 2010,% de trabalhadores do setor público - 18 anos ou mais 2010,% de trabalhadores por conta própria - 18 anos ou mais 2010,% de empregadores - 18 anos ou mais 2010,Grau de formalização dos ocupados - 18 anos ou mais 2010,% dos ocupados com fundamental completo - 18 anos ou mais 2010,% dos ocupados com médio completo - 18 anos ou mais 2010,% dos ocupados com superior completo - 18 anos ou mais 2010,% dos ocupados no setor agropecuário - 18 anos ou mais 2010,% dos ocupados no setor extrativo mineral - 18 anos ou mais 2010,% dos ocupados na indústria de transformação - 18 anos ou mais 2010,% dos ocupados no SIUP - 18 anos ou mais 2010,% dos ocupados no setor de construção - 18 anos ou mais 2010,% dos ocupados no setor comércio - 18 anos ou mais 2010,% dos ocupados no setor serviços - 18 anos ou mais 2010,Rendimento médio dos ocupados - 18 anos ou mais 2010,% dos ocupados sem rendimento - 18 anos ou mais 2010,% dos ocupados com rendimento de até 1 s.m. - 18 anos ou mais 2010,% dos ocupados com rendimento de até 2 s.m. - 18 anos ou mais 2010,% dos ocupados com rendimento de até 3 s.m. - 18 anos ou mais 2010,% dos ocupados com rendimento de até 5 s.m. - 18 anos ou mais 2010,Índice de Theil-L dos rendimentos do trabalho - 18 anos ou mais 2010,% da população em domicílios com água encanada 2010,% da população em domicílios com banheiro e água encanada 2010,% da população em domicílios com coleta de lixo 2010,% da população em domicílios com energia elétrica 2010,% da população em domicílios com densidade > 2 2010,% de mulheres de 10 a 17 anos que tiveram filhos 2010,"% de mães chefes de família sem fundamental e com filho menor, no total de mães chefes de família 2010",% de crianças em domicílios em que ninguém tem fundamental completo 2010,% de crianças de 0 a 5 anos fora da escola 2010,% de crianças de 6 a 14 fora da escola 2010,% de pessoas em domicílios em que ninguém tem fundamental completo 2010,"% de pessoas de 15 a 24 anos que não estudam, não trabalham e são vulneráveis, na população dessa faixa 2010",% de pessoas de 18 anos ou mais sem fundamental completo e em ocupação informal 2010,Esperança de vida ao nascer 2010,% de pessoas em domicílios vulneráveis à pobreza e em que ninguém tem fundamental completo. 2010,% de vulneráveis e dependentes de idosos 2010,% de pessoas em domicílios sem energia elétrica 2010,% de pessoas em domicílios com paredes inadequadas 2010,% de pessoas em domicílios com abastecimento de água e esgotamento sanitário inadequados 2010,% de vulneráveis que gastam mais de uma hora até o trabalho na população ocupada 2010,População total 2010,População rural 2010,População urbana 2010,População de até 1 ano 2010,Mortalidade infantil 2010,População de 1 a 3 anos 2010,População de 4 anos 2010,População de 5 anos 2010,População de 6 anos 2010,População de 6 a 10 anos 2010,População de 11 a 14 anos 2010,População de 15 a 17 anos 2010,População de 18 a 24 anos 2010,População de 15 anos ou mais 2010,População de 18 anos ou mais 2010,Mortalidade até 5 anos de idade 2010,População de 25 anos ou mais 2010,População de 65 anos ou mais 2010,População total em domicílios particulares permanentes 2010,"População total em domicílios particulares permanentes, exceto com renda nula 2010",Mulheres de 10 a 14 anos 2010,Mulheres de 15 a 17 anos 2010,Mulheres de 15 anos ou mais 2010,Mulheres de 25 anos ou mais 2010,População de 10 anos ou mais de idade - Amostra 2010,População de 10 a 14 anos de idade - Amostra 2010,Probabilidade de sobrevivência até 40 anos 2010,População de 15 a 17 anos de idade - Amostra 2010,População de 18 anos ou mais de idade - Amostra 2010,PEA - 10 anos ou mais 2010,PEA - 10 a 14 anos 2010,PEA - 15 a 17 anos 2010,PEA - 18 anos ou mais 2010,IDHM 2010,IDHM Renda 2010,IDHM Longevidade 2010,IDHM Educação 2010,Probabilidade de sobrevivência até 60 anos 2010,Subíndice de frequência escolar - IDHM Educação 2010,Subíndice de escolaridade - IDHM Educação 2010,População masculina de 0 a 4 anos 2010,População masculina de 5 a 9 anos 2010,População masculina de 10 a 14 anos 2010,População masculina de 15 a 19 anos 2010,População masculina de 20 a 24 anos 2010,População masculina de 25 a 29 anos 2010,População masculina de 30 a 34 anos 2010,População masculina de 35 a 39 anos 2010,Taxa de fecundidade total 2010,População masculina de 40 a 44 anos 2010,População masculina de 45 a 49 anos 2010,População masculina de 50 a 54 anos 2010,População masculina de 55 a 59 anos 2010,População masculina de 60 a 64 anos 2010,População masculina de 65 a 69 anos 2010,População masculina de 70 a 74 anos 2010,População masculina de 75 a 79 anos 2010,População masculina com 80 anos e mais 2010,População feminina de 0 a 4 anos 2010,Razão de dependência 2010,População feminina de 5 a 9 anos 2010,População feminina de 10 a 14 anos 2010,População feminina de 15 a 19 anos 2010,População feminina de 20 a 24 anos 2010,População feminina de 25 a 29 anos 2010,População feminina de 30 a 34 anos 2010,População feminina de 35 a 39 anos 2010,População feminina de 40 a 44 anos 2010,População feminina de 45 a 49 anos 2010,População feminina de 50 a 54 anos 2010,Taxa de envelhecimento 2010,População feminina de 55 a 59 anos 2010,População feminina de 60 a 64 anos 2010,População feminina de 65 a 69 anos 2010,População feminina de 70 a 74 anos 2010,População feminina de 75 a 79 anos 2010,População feminina com 80 anos e mais 2010,População residente masculina 2010,População residente feminina 2010,Taxa de analfabetismo - 11 a 14 anos 2010,População de 11 a 13 anos 2010,População de 12 a 14 anos 2010,População de 15 a 24 anos 2010,População de 16 a 18 anos 2010,População de 18 a 20 anos 2010,População de 19 a 21 anos 2010,População de 6 a 17 anos 2010,% de 5 a 6 anos na escola 2010,% de 11 a 13 anos nos anos finais do fundamental REGULAR SERIADO ou com fundamental completo 2010,% de 18 a 20 anos com médio completo 2010,Taxa de analfabetismo - 15 a 17 anos 2010,"% de 15 a 24 anos que não estudam, não trabalham e são vulneráveis, na população vulnerável dessa faixa 2010","% de mães chefes de família sem fundamental e com filho menor, no total de mães chefes e com filho menor 2010","% de vulneráveis e dependentes de idosos, no total de vulneráveis que coabitam com idosos. 2010",% de vulneráveis que gastam mais de uma hora até o trabalho na população ocupada vulnerável. 2010,Mulheres chefes de família e com filhos menores de 15 anos 2010,População em domicílios vulneráveis e com idoso 2010,População vulnerável de 15 a 24 anos 2010,População ocupada vulnerável à pobreza que retorna diariamente do trabalho 2010,Taxa de analfabetismo - 18 a 24 anos 2010,Taxa de analfabetismo - 25 a 29 anos 2010,% de 0 a 5 anos na escola 2010,Taxa de analfabetismo - 25 anos ou mais 2010,Taxa de frequência bruta ao básico 2010,Taxa de frequência bruta ao fundamental 2010,Taxa de frequência bruta ao médio 2010,Taxa de frequência líquida ao básico 2010,Taxa de frequência líquida ao fundamental 2010,Taxa de frequência líquida ao médio 2010,% de 11 a 13 anos nos anos finais do fundamental ou com fundamental completo 2010,Taxa de analfabetismo - 15 anos ou mais 2010,Taxa de analfabetismo - 18 anos ou mais 2010,% de 15 a 17 anos com fundamental completo 2010,% de 18 a 24 anos com fundamental completo 2010,% de 18 anos ou mais com fundamental completo 2010,% de 25 anos ou mais com fundamental completo 2010,% de 18 a 24 anos com médio completo 2010,% de 18 anos ou mais com médio completo 2010,% de 25 anos ou mais com médio completo 2010,% de 25 anos ou mais com superior completo 2010,Expectativa de anos de estudo 2010,% de 6 a 14 anos na escola 2010,% de 15 a 17 anos na escola 2010,% de 6 a 17 anos na escola 2010,% de 18 a 24 anos na escola 2010,% de 25 a 29 anos na escola 2010,Taxa de frequência bruta à pré-escola 2010,Taxa de frequência bruta ao fundamental REGULAR SERIADO 2010,Taxa de frequência bruta ao médio REGULAR SERIADO 2010,Taxa de frequência bruta ao básico REGULAR SERIADO 2010,Taxa de frequência bruta ao superior 2010,Taxa de frequência líquida à pré-escola 2010,Taxa de frequência líquida ao fundamental REGULAR SERIADO 2010,Taxa de frequência líquida ao médio REGULAR SERIADO 2010,Taxa de frequência líquida ao básico REGULAR SERIADO 2010,Taxa de frequência líquida ao superior 2010,% de 12 a 14 anos nos anos finais do fundamental ou com fundamental completo 2010,% de 6 a 14 anos no fundamental com 2 anos ou mais de atraso 2010,% de 6 a 17 anos no básico com 2 anos ou mais de atraso 2010,% de 15 a 17 anos no fundamental REGULAR SERIADO 2010,% de 18 a 24 anos no fundamental REGULAR SERIADO 2010,% de 18 a 24 anos no médio REGULAR SERIADO 2010,Renda per capita 2010,"Renda per capita , exceto renda nula 2010",% da renda proveniente de rendimentos do trabalho 2010,Renda per capita média do 1º quinto mais pobre 2010,Renda per capita máxima do 1º quinto mais pobre 2010,Renda per capita média do 2º quinto mais pobre 2010,Renda per capita máxima do 2° quinto mais pobre 2010,Renda per capita média do 3º quinto mais pobre 2010,Renda per capita máxima do 3° quinto mais pobre 2010,Renda per capita média do 4º quinto mais pobre 2010,Renda per capita máxima do 4°quinto mais pobre 2010,Renda per capita média do quinto mais rico 2010,Renda per capita média do décimo mais rico 2010,Renda per capita mínima do décimo mais rico 2010,% de extremamente pobres 2010,% de pobres 2010,% de vulneráveis à pobreza 2010,% de crianças extremamente pobres 2010,% de crianças pobres 2010,% de crianças vulneráveis à pobreza 2010,Renda per capita dos extremamente pobres 2010,Renda per capita dos pobres 2010,Renda per capita dos vulneráveis à pobreza 2010
2306603,Itatira,2.02,8.11,21.09,43.97,56.03,37.26,13.75,18.37,0.55,0.54,39.03,10.46,21.32,47.04,44.53,53.81,10.43,13.82,17.28,9.91,18.45,9.93,17.66,28.89,3.85,26.93,0.39,25.37,32.48,20.76,4.71,44.55,0.13,2.5,0.39,6.24,10.01,29.09,373.71,23.37,66.7,92.24,97.33,99,0.47,53.92,27.28,76.42,98.18,44.63,1.85,38.62,50.26,56,2.37,44.82,26.91,66.06,69.79,34.87,7.79,1.82,18.73,34.49,1.56,18894,9372,9522,334,27.1,1002,373,345,376,2165,1852,1368,2461,12823,11455,29.14,8994,1583,18865,18321,1148,693,6325,4445,15203,2377,93.74,1353,11473,5934,249,288,5396,0.562,0.514,0.747,0.463,81.52,0.6,0.275,856,1006,1229,1074,875,698,620,500,2.82,489,458,337,340,305,240,214,133,215,853,68.1,979,1148,1070,810,692,576,478,479,425,391,8.38,352,271,197,223,137,224,9589,9305,8.26,1374,1398,3829,1285,1143,1078,4965,98.12,80.46,16.1,6.07,34.12,73.96,79.34,4.09,838,2100,3016,2017,9.59,18.06,44,42.88,118.1,129.21,85.1,94.73,97.41,42.17,81.86,32.57,35.73,45.38,52.77,27.49,20.53,23.8,14.25,11.62,2.36,8.83,97.63,85.66,94.61,31.67,17.07,83.53,124.63,51.12,106.11,11.28,64.97,93.92,26.15,88.7,3.32,86.8,22.84,28.36,41.98,10.5,9.29,196.02,201.85,50.87,19.82,33.33,59.7,90.88,127.2,166.4,224.22,297.33,546.69,730.31,466.67,33.92,53.79,75.39,46.92,70.9,88.43,32.22,59.24,97.63
2306702,Jaguaretama,1.93,8.18,20.43,41.2,58.8,39.42,13.64,19.28,0.62,0.56,40.98,7.44,19.96,48.47,47.34,55.87,6.04,,11.25,5.96,9.82,8.79,9.81,29.28,7.37,24.19,1.5,18.63,44.05,27.14,4.02,47.75,,3.63,1.28,3.83,7.7,32.63,406.96,30.4,71.74,93.45,96.84,98.34,0.6,62.13,63.52,96.99,99.14,27.55,3.43,19.25,37.63,51,3.26,35.31,25.56,62.61,71.56,25.65,5.83,0.86,5.42,25.41,0.91,17863,9394,8469,249,22.1,740,254,275,257,1551,1558,1207,2209,13236,12029,23.71,9820,1708,17797,17573,907,561,6586,4951,15164,1915,94.88,1226,12023,6214,142,245,5827,0.612,0.552,0.776,0.535,84.5,0.653,0.36,652,761,1008,987,794,649,619,542,2.5,509,550,445,381,336,213,201,152,272,591,54.95,708,907,905,730,620,609,558,517,570,471,9.56,429,307,237,210,153,270,9071,8792,7,1114,1230,3416,1135,987,931,3905,96.78,79.16,35.1,6.05,32.14,47.07,80.87,2.65,668,1432,2698,2001,8.24,14.5,49,35.86,121.67,136.69,83.86,93.5,97.08,46.13,81.05,28.53,30.78,50.33,69.02,35.97,28.61,35.64,20.21,16.77,2.51,9.46,96.74,81.99,92.55,26.42,11.64,59.73,129.52,52.82,107.71,7.52,46.97,93.57,34.81,87.22,3.51,84.11,20.68,25.5,34.31,7.16,8.4,247.85,251.01,51.36,23.96,37.33,77.4,115.5,151.79,196.67,257.47,339,691.12,977.05,510,27.99,47.29,71.55,35.67,62.47,85.13,33.14,62.45,108.78
2306801,Jaguaribara,3.86,13.21,28.25,50.86,49.14,32.49,7.41,9.84,0.38,0.45,49.39,15.33,19.64,56.32,52.64,70.14,4.96,9.42,,4.94,9.42,11.51,13.4,38.15,4.96,32.67,0.52,22.91,42.63,27.02,6.36,42.33,0.3,2.75,1.2,4.59,9.35,34.72,460.65,14.64,58.46,92.18,97,98.92,0.34,87.99,85.85,89.4,98.96,28.52,5.03,22.01,29.66,46,2.57,30.68,23.53,57.97,69.1,20.26,4.82,1.04,3.34,6.74,1.11,10399,3187,7212,169,29.2,472,167,152,148,874,765,607,1394,7799,7176,31.42,5782,917,10132,10089,468,310,3847,2847,8763,953,93.27,590,7221,4328,146,116,4066,0.618,0.575,0.735,0.559,80.32,0.686,0.371,408,436,485,496,505,429,405,367,2.16,322,322,256,213,180,152,112,69,120,400,51.1,403,468,495,506,433,367,320,295,321,231,8.82,226,192,151,98,82,134,5277,5122,4.97,582,567,2001,571,597,603,2070,96.95,90.85,34.29,4.78,35.21,44.58,84.73,2.94,452,742,1285,1470,6.81,9.88,54,32.81,105.96,116.1,77.51,92.69,97.82,47.73,91.65,25.97,27.76,52.11,66.97,37.12,29.86,38.76,22.28,18.27,3.93,9.74,97.43,77.22,92.12,23.39,10.13,61.53,113.1,64.84,100.42,16.13,52.19,93.86,35.51,88.13,6.6,88.64,11.56,16.32,29.77,3.24,8.41,287.08,288.3,60.04,55.39,104,134.23,168,215.87,255,324.55,405,702.97,932.58,543.5,12.86,32.21,60.42,18.51,44.12,76.01,37.39,81.36,136.31
2306900,Jaguaribe,2.48,10.22,23.1,44.7,55.3,38.51,10.81,15.07,0.53,0.52,50.41,14.1,28.99,57.84,57.75,70.23,7.23,8.23,19.32,6.62,14.39,6.67,14.42,31.9,3.26,34.29,1.01,23.44,43.76,26.75,6.22,37.82,0.09,15.33,0.36,5.2,12.41,25.35,429.08,17.13,66.35,91.7,95.92,98.35,0.57,83.81,79.94,93.71,99.76,30.07,3.01,24.07,43.16,51,3.65,37.36,21.2,56.65,70.6,24.96,4.77,0.24,3.58,9.6,2.21,34409,11141,23268,447,24.7,1557,519,534,480,3024,2746,2117,4039,25582,23465,26.58,19426,3411,34391,33978,1694,1032,13286,10253,28932,3449,94.27,2220,23264,14585,486,644,13456,0.621,0.58,0.76,0.543,82.9,0.644,0.385,1293,1485,1755,1662,1461,1286,1091,1015,2.13,999,1070,786,693,683,452,414,248,436,1230,55.2,1370,1694,1611,1422,1391,1129,1174,1118,1140,918,9.91,835,687,551,481,313,516,16829,17580,6.81,2022,2119,6156,1924,1736,1720,7228,92.37,82.52,31.78,4.82,29.51,57.05,73.57,6.86,1489,2466,4423,4352,7.35,9.9,49,31.61,107.68,121.48,71.06,92.54,96.9,44.58,83.64,25.56,27.44,50.78,67.05,38.54,32.73,38.49,23.51,20.46,4.54,9.46,96.35,80.13,91.91,24.63,10.44,54.95,114.89,54.87,98.47,11.28,41.89,94.97,36.51,89.14,5.37,85.95,21.87,26.14,35.09,4.04,7.75,294.97,298.56,56.28,36.6,70.8,114.1,149.14,189.92,251.67,318.67,426,814.73,1135.91,540,19.58,37.3,62.37,29.27,53.6,79.07,35.97,70.37,118.97
2307007,Jaguaruana,3.16,12.25,26.88,49.87,50.13,34.17,8.19,11.15,0.39,0.47,56.14,18.15,42.31,62.5,68.42,68.58,8.06,5.44,19.43,7.48,14.01,10.43,21.27,45.15,2.1,20.89,1.49,26.11,42.13,25.73,3.27,24.78,1.57,31.39,0.93,5.29,11.14,22.35,421.35,9.75,58.3,93.66,97.86,98.94,0.46,84.38,59.5,97.78,99.2,26.92,3.22,28.1,43.69,56,1.58,36.57,20.14,58.21,71.72,26,4.66,0.8,7.56,20.14,0.89,32236,13101,19135,455,21.6,1265,457,436,453,2582,2442,2090,4469,24580,22451,23.26,17982,2543,32049,31229,1516,1039,12368,9099,27576,3055,94.97,1984,22537,15480,554,839,14086,0.624,0.568,0.779,0.548,84.75,0.676,0.36,1108,1238,1537,1710,1588,1518,1289,1129,1.94,1084,964,685,572,534,395,268,145,312,1075,46.28,1180,1518,1695,1582,1411,1213,1052,1028,1011,750,7.89,617,603,418,314,207,486,16076,16160,7.9,1742,1906,6559,2092,1955,1883,6391,96.82,83.65,29.9,5.69,30.27,61.25,79.57,3.16,1273,2117,4324,3972,8.08,12.47,44,34.39,111.65,119.69,91.22,94.6,98.42,56.02,84.41,27.15,29.15,59.99,66.99,35.96,28.01,35.64,21.96,18.46,2.55,9.84,98.42,78.87,92.9,24,9.6,84.11,114.23,77.14,103.75,14.53,66.63,95.55,44.71,90.05,6.34,87.61,18.22,21.73,26.22,3.56,9,274.9,282.13,63.7,43.48,90.33,124.96,163.13,201.02,254,316.08,382.5,689.73,939.34,512,14.91,34.35,61.74,20.6,49.54,80.66,30.81,73.74,127.76
2307106,Jardim,2.19,9.4,22.68,44.67,55.33,36.63,11.77,15.59,0.52,0.53,45.3,10.61,25.16,52.99,54.99,56.66,5.32,3.44,16.76,4.87,11.37,2.47,18.33,27.94,5.52,28.9,0.1,25.85,41.55,26.69,5.36,52.74,0.26,2.89,0.22,6.19,8.62,26.15,394.3,20.85,68.7,93.36,96.43,98.81,0.49,48.55,50.22,96.89,99.1,40.69,2.93,14.77,43.65,49,1.63,34.43,21.81,58.71,71.72,26.14,6.71,0.9,10.25,12.91,1.27,26688,17694,8994,421,21.6,1364,499,470,487,2542,2312,1562,3605,18965,17206,23.27,13601,2371,26653,25922,1359,798,9752,7116,22013,2909,94.97,1650,17454,9972,309,415,9248,0.614,0.547,0.779,0.542,84.75,0.661,0.364,1169,1244,1535,1307,1259,1073,1012,807,2.09,664,601,509,429,393,378,279,169,239,1154,60.83,1247,1374,1350,1317,1141,1044,802,691,612,529,8.88,561,480,389,385,226,319,13067,13621,4.71,1683,1747,5167,1559,1583,1509,5875,100,82.89,27.91,2.43,28.62,59.99,70.54,3.3,573,2733,3988,3629,4.8,9.69,51,34.73,113.28,117.63,100.44,95.35,98.59,49.26,86.48,26.29,28.46,53.68,63.13,36.41,29.51,30.18,22.27,20.23,4.26,9.58,98.37,85.27,95.06,28.65,10.06,83.5,109.33,77.81,101.37,11.32,68.44,92.98,42.27,89.75,4.75,86.36,20.47,23.9,30.13,3.06,11.02,241.09,247.89,54.93,26.39,50,86.89,123.33,160.17,199.17,265,345,666.59,883.03,510,25.63,45.8,70.28,38.78,63.9,85.76,33.8,65.8,110.94
2307205,Jati,3.23,11.26,24.48,46.32,53.68,36.24,9.55,12.87,0.46,0.5,56.49,18.41,31.23,63.99,66.88,73.18,6.31,,12.3,6.3,14,7.42,11.25,47.9,6.63,20.68,1.23,18.71,49.4,37.33,5.83,35.66,0.11,1.72,0.57,8.81,8.72,42.67,339.39,23.47,73.86,95.04,97.47,99.03,0.45,80.33,70.72,87.73,99.33,33.37,2.98,13.53,33.65,46,1.89,28.91,19.59,52.38,71.58,18.93,4.52,0.67,13.31,11.44,0.8,7660,3171,4489,113,22,328,118,120,137,659,595,477,1002,5720,5221,23.65,4219,771,7634,7598,352,233,2889,2153,6444,723,94.89,469,5252,3640,133,147,3361,0.651,0.562,0.776,0.634,84.53,0.763,0.437,299,343,370,395,351,315,300,236,2.13,234,212,160,132,125,118,112,67,61,264,54.78,311,353,384,360,301,264,219,259,207,180,10.07,152,163,119,117,68,109,3830,3830,4.87,446,463,1479,468,424,412,1581,99.22,89.62,46.6,3.35,25.94,41,81.83,1.68,238,543,1125,1622,5.59,10.71,54,33.75,110.7,114.12,101.48,95.06,98.11,64.75,91.14,26.25,28.35,69.79,77.49,43.68,35.52,49.75,31.5,27.1,5.29,9.97,98.11,81.06,93.5,22.24,5.58,67.6,107.15,75.29,98.54,15.79,48.21,93.12,47.43,88.3,6.95,91.11,11.42,13.96,18.55,1.48,7.93,264.55,265.8,53.33,42.76,75,106.19,133.33,174.8,220,288.99,375,711.01,958.74,514,18.98,41.91,66.82,29.07,59.38,81.32,41.23,77.4,121.62
2307254,Jijoca de Jericoacoara,2.06,8.33,19.11,37.52,62.48,47.71,14.94,22.91,0.67,0.59,56.82,7.84,36.27,67.08,67.39,76.5,5.56,7.07,11.33,5.22,10.62,6.32,13.17,32.84,10.27,31.86,0.39,27.87,47.95,28.8,7.02,20.93,,7.51,1.48,5.41,12.58,49.99,646.37,12.68,52.64,85.74,92.27,96.25,0.59,93.34,67.26,96.35,99.05,30.04,1.99,21.77,35.96,47,1.23,30.66,21.36,53.74,68.35,21.88,3.89,0.95,5.62,23.7,2.16,17002,11446,5556,293,31.7,910,319,328,309,1542,1495,1117,2500,12105,10952,34.04,8452,933,16561,16386,923,567,6114,4277,13969,1844,92.73,1104,11020,7937,145,401,7392,0.652,0.614,0.723,0.625,78.98,0.759,0.424,828,801,918,886,896,796,650,601,2,504,426,289,241,213,169,132,79,91,700,52.18,724,926,931,908,849,692,587,506,397,305,5.49,279,213,157,131,89,88,8520,8482,2.34,1076,1149,3617,1127,1053,1028,3768,100,95.56,33.04,1.79,34.75,51.31,77.56,5.62,619,940,2118,2752,4.24,8.49,53,32.09,105.68,109.01,96.47,93.68,98.95,62.16,96,23.51,25.73,75.16,74.66,42.35,32.79,36.56,22.92,18.88,5.96,10.45,98.77,77.46,93.11,17.95,10.14,84.47,103.48,87.29,99.18,9.23,70.77,93.42,56.11,91.43,4.17,94.82,4.69,7.29,17.36,0.96,7.51,365.46,369.36,71.14,37.61,75.71,114.64,160.33,197.02,254,336.37,471.67,1137.67,1743.76,676,18.71,36.4,61.49,27.4,49.09,74.12,35.4,68.95,120.88
2307304,Juazeiro do Norte,3.73,11.27,22.81,41.75,58.25,44.66,10.92,15.85,0.53,0.54,54.65,7.01,30.24,63.92,67.76,75.77,10.3,20.14,28.54,9.4,17.93,9.79,32.36,30.93,4.87,27.35,2.11,41.41,60.59,43.04,8.71,4.61,0.11,17.48,1.15,7.71,27.38,39,839.76,3.25,34.97,84.25,90.84,95.28,0.47,95.04,90.63,95.76,99.58,40.05,2.94,18.45,28.82,46,2.75,23.54,15.55,41.79,73.58,16.29,3.97,0.42,0.92,2.85,1.02,249939,9811,240128,4081,18.12,12261,4181,4081,3888,21915,20150,14551,35163,183085,167850,19.43,132687,18856,248222,247595,12504,7314,98396,72878,208158,25384,96.08,14420,168354,113751,1778,4360,107612,0.694,0.644,0.81,0.642,87.83,0.708,0.528,10478,10723,12846,11962,12306,10939,9896,8031,2.25,6929,5599,4369,3645,3131,2534,2039,1364,1562,10102,52.19,10167,12538,12240,13377,11677,11073,9056,8201,6948,5597,7.54,4848,4291,3498,2988,2166,2819,118353,131586,4.33,14882,15386,49714,14573,14416,14584,51834,98.13,87.35,39.37,2.81,29.19,45.81,61.81,3.69,9658,17882,26389,27968,3.75,6.17,54,20.96,111.68,117.02,96.18,94.64,97.44,54.75,88.82,16.2,17.36,58.43,75.28,52.77,46.76,46.73,35.81,32.9,7.44,10.14,97.25,85.31,94.19,30.41,12.66,97.66,110.88,74.19,101.48,27.05,71.54,94.26,46.51,90.65,13.88,88.8,14.18,18.28,28.72,2.43,7.86,439.53,440.64,76.46,82.07,127.5,165.54,202.5,253.64,310.4,416.17,510,1351.49,1962.91,786.67,6.73,23.43,51.95,10.55,35.88,68.59,38.07,89.36,148.88
2307403,Jucás,2.39,10.84,25.09,48.64,51.36,31.8,9.73,11.73,0.47,0.49,38.31,7.02,32.14,44.07,46.21,50.7,9.39,16.62,21,8.39,20.07,12.64,14.85,38.54,3.16,26.51,0.81,19.99,38,23.59,4.65,40.84,3.46,4.19,0.72,4.68,13.58,28.78,417.71,19.43,61.35,92.69,96.93,98.93,0.36,77.2,64.59,90.73,96.35,37.13,3.76,22.33,46.37,57,2.53,39.92,31.87,66.72,71.32,28.49,9.93,3.65,23.24,5.96,1.64,23807,9657,14150,365,22.7,1175,383,405,341,2084,2103,1602,2781,17292,15690,24.4,12909,2446,23698,23417,1273,790,8904,6698,19798,2598,94.73,1492,15708,7584,182,480,6922,0.598,0.541,0.772,0.511,84.11,0.66,0.306,1004,1049,1325,1209,968,795,739,703,2.48,679,661,530,480,448,394,339,187,256,919,60.36,945,1273,1221,985,863,811,726,735,675,573,10.27,542,503,400,377,211,282,11766,12041,3.57,1527,1603,4383,1425,1234,1197,5276,94.82,86.86,20.66,4.18,42.25,59.34,78.54,4.1,864,3169,3282,2712,5.83,10.49,43,39.99,103.58,111.02,83.11,91.81,97.47,54.08,87.82,31.18,33.93,61.5,64.97,30.55,22.79,27.43,16.44,13.96,2.4,9.82,97.47,73.38,91.05,19.31,3.92,92.81,107.41,66.92,96.61,6.06,76.85,93.72,43.7,87.63,2.53,87.98,16.12,17.04,20.13,3.93,7.2,232.22,235.01,50.62,27.76,56.55,98.16,128,165.46,204,273.41,340,612.3,738.57,510,22.49,44.11,70.58,31.87,60.69,86.67,31.36,69.47,118.26
2307502,Lavras da Mangabeira,1.71,7.3,17.85,36.95,63.05,46.42,17.25,25.44,0.71,0.6,38.66,8.11,20.6,44.85,42.55,58.15,7.91,6.83,13.43,7.7,19.75,11.03,15.74,36.21,2.7,25.53,0.88,22.7,46.76,32.51,7.64,38.6,,4.67,0.42,7.38,13.65,31.5,489.18,22.44,67.28,91.06,95.6,97.48,0.67,70.74,67.95,95.62,99.12,38.26,2.79,20.2,43.82,50,2.76,39.36,30,62.49,71.65,28.61,6.68,0.88,6.78,11.74,1.73,31090,12958,18132,389,21.8,1297,454,509,457,2765,2479,1945,3884,23197,21252,23.44,17368,3321,30998,30512,1518,914,11727,8877,26316,3123,94.93,1990,21203,10173,253,410,9509,0.613,0.576,0.778,0.515,84.65,0.619,0.356,1134,1359,1605,1633,1346,1188,1094,930,2.25,913,852,735,675,565,451,436,263,389,1006,56.42,1271,1518,1504,1346,1159,1088,909,959,818,788,10.68,700,674,518,511,318,435,15568,15522,6.78,1842,1914,5829,1906,1762,1693,6553,96.2,71.43,37.75,4.99,38.78,60.41,78.39,4.13,961,3110,4504,3904,6,13.98,50,36.68,108.17,121.48,73.64,91.2,96.59,37.42,72.91,28.88,31.07,42.41,67.07,35.62,28.67,40.27,23.1,19.31,4.65,8.27,97.24,77.87,91.85,31.24,6.16,67.4,114.96,52.12,97.47,18.4,58.75,91.32,27.27,86.16,10.78,77.82,30.48,34.11,37.44,5.1,7.48,288.15,292.74,52.64,24.67,45,80.51,111.67,152.02,198,275.2,380,906.96,1337.71,510.5,25.73,46.26,69.23,36.74,65.45,86.19,31.95,62.26,104.84
